Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-BR-8370-01	6	44	83	5	4
TCGA-BR-8371-01	5	0	15	0	5
TCGA-BR-8372-01	32	229	1028	0	155
TCGA-BR-8373-01	5	6	61	12	29
TCGA-BR-8380-01	6	0	65	4	16
TCGA-BR-8381-01	20	27	99	10	7
TCGA-BR-8382-01	18	66	884	5	52
TCGA-BR-8384-01	8	6	32	0	16
TCGA-BR-8483-01	8	30	92	1	23
TCGA-BR-8484-01	11	5	47	7	30
TCGA-BR-8485-01	0	0	20	0	368
TCGA-BR-8486-01	9	14	41	4	0
TCGA-BR-8487-01	105	388	2642	17	41
TCGA-BR-8588-01	6	14	93	2	36
TCGA-BR-8589-01	0	0	0	0	1389
TCGA-BR-8590-01	0	7	49	8	91
TCGA-BR-8591-01	69	217	1254	0	87
TCGA-BR-8592-01	4	0	35	0	4
TCGA-BR-8676-01	10	12	47	6	24
TCGA-BR-8677-01	18	10	44	7	5
TCGA-BR-8678-01	12	20	59	21	24
TCGA-BR-8679-01	5	6	137	23	29
TCGA-BR-8680-01	974	0	2131	242	4465
TCGA-BR-8682-01	5	0	62	6	11
TCGA-BR-8683-01	17	47	106	7	10
TCGA-BR-8686-01	11	28	73	15	11
TCGA-BR-8687-01	4	8	23	0	198
TCGA-BR-8690-01	3	47	92	19	32
TCGA-BR-A44T-01	5	0	14	0	4
TCGA-BR-A44U-01	7	0	81	3	20
TCGA-BR-A452-01	13	1	26	24	67
TCGA-BR-A453-01	8	25	52	0	1
TCGA-BR-A4CQ-01	27	47	113	9	28
TCGA-BR-A4CR-01	10	26	44	1	4
TCGA-BR-A4CS-01	20	34	95	18	27
TCGA-BR-A4IU-01	4	0	17	0	7
TCGA-BR-A4IV-01	4	12	14	2	8
TCGA-BR-A4IY-01	0	55	98	22	12
TCGA-BR-A4IZ-01	1	0	15	0	4
TCGA-BR-A4J1-01	1	13	48	12	13
TCGA-BR-A4J2-01	6	0	56	0	8
TCGA-BR-A4J4-01	12	16	72	0	1
TCGA-BR-A4J5-01	1	13	77	0	24
TCGA-BR-A4J6-01	6	22	8	2	1
TCGA-BR-A4J7-01	5	0	58	0	5
TCGA-BR-A4J8-01	8	0	78	11	18
TCGA-BR-A4J9-01	4	4	31	3	6
TCGA-BR-A4PD-01	8	17	26	8	134
TCGA-BR-A4PE-01	21	35	144	10	45
TCGA-BR-A4PF-01	9	28	66	8	8
TCGA-BR-A4QI-01	18	15	68	14	35
TCGA-BR-A4QL-01	81	0	1803	17	51
TCGA-BR-A4QM-01	13	9	65	3	33
TCGA-CD-5798-01	9	12	64	8	27
TCGA-CD-5799-01	3	8	40	1	5
TCGA-CD-5800-01	32	2	115	38	16
TCGA-CD-5801-01	37	36	86	14	372
TCGA-CD-5802-01	8	7	32	17	0
TCGA-CD-5803-01	1	12	23	6	3
TCGA-CD-5804-01	4	7	64	10	4
TCGA-CD-5813-01	6	45	111	27	34
TCGA-CD-8524-01	14	22	128	3	23
TCGA-CD-8525-01	4	7	37	28	23
TCGA-CD-8526-01	3	7	40	3	4
TCGA-CD-8527-01	13	34	212	11	38
TCGA-CD-8528-01	10	11	105	0	9
TCGA-CD-8529-01	44	210	102	115	34
TCGA-CD-8530-01	0	7	42	14	52
TCGA-CD-8531-01	21	86	170	9	39
TCGA-CD-8532-01	6	1	30	6	7
TCGA-CD-8533-01	15	0	123	8	9
TCGA-CD-8534-01	5	0	53	14	0
TCGA-CD-8535-01	44	18	74	14	184
TCGA-CD-8536-01	25	47	879	0	12
TCGA-CD-A486-01	20	10	76	3	3
TCGA-CD-A487-01	14	18	54	21	108
TCGA-CD-A489-01	13	14	39	9	21
TCGA-CD-A48A-01	23	11	96	12	149
TCGA-CD-A48C-01	6	30	88	16	132
TCGA-CD-A4MG-01	68	388	2083	0	59
TCGA-CD-A4MH-01	4	14	69	11	1
TCGA-CD-A4MI-01	40	182	830	0	59
TCGA-CD-A4MJ-01	17	71	617	0	15
TCGA-CG-4300-01	12	18	91	4	38
TCGA-CG-4301-01	5	12	32	14	1
TCGA-CG-4304-01	3	8	40	22	10
TCGA-CG-4305-01	47	137	1045	8	74
TCGA-CG-4306-01	50	23	1094	18	7
TCGA-CG-4436-01	0	0	93	12	115
TCGA-CG-4437-01	40	259	216	82	52
TCGA-CG-4438-01	0	40	80	39	12
TCGA-CG-4440-01	13	19	55	23	43
TCGA-CG-4441-01	11	6	66	2	50
TCGA-CG-4442-01	55	197	1212	4	112
TCGA-CG-4443-01	9	49	34	25	0
TCGA-CG-4444-01	7	8	47	5	163
TCGA-CG-4449-01	16	6	52	18	19
TCGA-CG-4455-01	14	18	12	3	7
TCGA-CG-4460-01	89	0	2042	14	56
TCGA-CG-4462-01	4	0	63	4	26
TCGA-CG-4465-01	26	113	478	0	70
TCGA-CG-4466-01	5	9	62	15	157
TCGA-CG-4469-01	5	12	121	7	240
TCGA-CG-4474-01	4	0	85	11	7
TCGA-CG-4475-01	6	11	35	9	12
TCGA-CG-4476-01	6	41	63	29	7
TCGA-CG-4477-01	12	15	31	6	7
TCGA-CG-5716-01	1	5	13	0	5
TCGA-CG-5717-01	3	62	31	44	24
TCGA-CG-5718-01	23	19	49	9	7
TCGA-CG-5719-01	12	0	61	16	1
TCGA-CG-5720-01	9	22	54	10	8
TCGA-CG-5721-01	197	526	3550	0	691
TCGA-CG-5722-01	11	14	59	11	9
TCGA-CG-5723-01	75	5	1685	12	96
TCGA-CG-5724-01	10	8	71	3	51
TCGA-CG-5725-01	7	14	20	1	8
TCGA-CG-5726-01	74	33	1248	11	62
TCGA-CG-5727-01	25	26	105	19	28
TCGA-CG-5728-01	44	65	1338	13	75
TCGA-CG-5730-01	35	12	116	33	6
TCGA-CG-5732-01	13	17	35	5	9
TCGA-CG-5733-01	70	109	928	0	86
TCGA-CG-5734-01	15	2	70	0	25
TCGA-D7-5577-01	29	17	62	3	33
TCGA-D7-5578-01	0	6	142	34	111
TCGA-D7-5579-01	6	30	47	19	72
TCGA-D7-6518-01	7	10	59	10	18
TCGA-D7-6519-01	9	22	24	6	6
TCGA-D7-6520-01	4	6	42	12	12
TCGA-D7-6521-01	13	0	52	13	10
TCGA-D7-6522-01	0	5	41	5	15
TCGA-D7-6524-01	9	16	81	3	15
TCGA-D7-6525-01	10	28	64	16	83
TCGA-D7-6526-01	14	43	79	27	105
TCGA-D7-6527-01	0	0	63	21	183
TCGA-D7-6528-01	18	21	73	34	276
TCGA-D7-6815-01	16	23	124	5	3
TCGA-D7-6817-01	4	22	65	3	11
TCGA-D7-6818-01	0	2	37	0	153
TCGA-D7-6820-01	15	23	52	25	6
TCGA-D7-6822-01	5	10	62	16	214
TCGA-D7-8570-01	8	32	85	20	9
TCGA-D7-8572-01	31	58	83	16	34
TCGA-D7-8573-01	9	8	67	4	17
TCGA-D7-8574-01	1	10	37	0	1
TCGA-D7-8575-01	6	10	31	3	7
TCGA-D7-8576-01	9	3	55	4	0
TCGA-D7-8578-01	4	4	59	0	0
TCGA-D7-8579-01	1	0	64	0	78
TCGA-D7-A4YT-01	25	159	86	58	36
TCGA-D7-A4YU-01	18	30	121	12	104
TCGA-D7-A4YV-01	30	1	937	8	24
TCGA-D7-A4YX-01	8	0	83	9	0
TCGA-D7-A4YY-01	30	48	374	0	98
TCGA-D7-A4Z0-01	0	0	16	0	350
TCGA-D7-A6ET-01	5	5	19	3	2
TCGA-D7-A6EV-01	12	10	125	13	44
TCGA-D7-A6EX-01	17	34	63	11	28
TCGA-D7-A6EY-01	0	143	1200	0	218
TCGA-D7-A6EZ-01	9	112	85	61	47
TCGA-D7-A6F0-01	12	17	79	23	26
TCGA-D7-A6F2-01	3	13	61	6	7
TCGA-D7-A747-01	8	3	25	5	85
TCGA-D7-A748-01	1	1	36	1	12
TCGA-D7-A74A-01	0	11	87	88	9
TCGA-D7-A74B-01	10	1	21	0	10
TCGA-EQ-5647-01	14	17	41	18	20
TCGA-EQ-8122-01	32	24	120	25	27
TCGA-EQ-A4SO-01	0	94	49	45	17
TCGA-F1-6177-01	43	0	1328	8	16
TCGA-F1-6874-01	50	129	770	6	36
TCGA-F1-6875-01	9	10	68	9	19
TCGA-F1-A448-01	17	26	602	0	23
TCGA-F1-A72C-01	6	3	43	1	8
TCGA-FP-7735-01	11	10	28	18	4
TCGA-FP-7829-01	32	69	148	3	54
TCGA-FP-7916-01	3	18	88	10	6
TCGA-FP-7998-01	5	12	43	12	9
TCGA-FP-8099-01	23	2	114	10	24
TCGA-FP-8209-01	0	0	1	0	0
TCGA-FP-8210-01	0	3	1	0	1
TCGA-FP-8211-01	1	62	21	17	15
TCGA-FP-8631-01	9	35	30	20	26
TCGA-FP-A4BE-01	29	4	1559	0	49
TCGA-FP-A4BF-01	14	3	86	3	16
TCGA-FP-A8CX-01	9	28	48	7	22
TCGA-FP-A9TM-01	17	42	136	13	0
TCGA-HF-7131-01	3	18	19	41	34
TCGA-HF-7132-01	41	42	1253	6	38
TCGA-HF-7133-01	17	9	59	4	0
TCGA-HF-7134-01	22	34	131	13	155
TCGA-HF-7136-01	0	26	55	7	8
TCGA-HF-A5NB-01	33	40	1408	0	75
TCGA-HJ-7597-01	30	0	845	1	0
TCGA-HU-8238-01	12	11	79	20	80
TCGA-HU-8243-01	18	4	116	15	8
TCGA-HU-8244-01	17	0	132	5	11
TCGA-HU-8245-01	5	11	49	2	10
TCGA-HU-8249-01	6	12	125	17	15
TCGA-HU-8602-01	58	68	1574	0	61
TCGA-HU-8604-01	21	23	136	4	74
TCGA-HU-8608-01	10	11	65	12	7
TCGA-HU-8610-01	7	0	40	6	16
TCGA-HU-A4G2-01	10	11	35	1	6
TCGA-HU-A4G3-01	21	2	81	0	22
TCGA-HU-A4G6-01	10	13	59	1	13
TCGA-HU-A4G8-01	54	1	1503	17	46
TCGA-HU-A4G9-01	34	15	743	0	59
TCGA-HU-A4GC-01	13	0	118	5	34
TCGA-HU-A4GD-01	3	17	61	24	2
TCGA-HU-A4GF-01	9	14	93	8	45
TCGA-HU-A4GH-01	0	0	0	0	959
TCGA-HU-A4GJ-01	1	1	4	0	0
TCGA-HU-A4GN-01	58	98	1113	0	30
TCGA-HU-A4GP-01	13	60	144	14	32
TCGA-HU-A4GQ-01	69	7	1917	0	37
TCGA-HU-A4GT-01	27	132	1239	0	88
TCGA-HU-A4GU-01	0	53	1641	7	25
TCGA-HU-A4GX-01	52	26	1235	0	16
TCGA-HU-A4GY-01	7	9	63	0	0
TCGA-HU-A4H0-01	22	35	132	6	21
TCGA-HU-A4H2-01	20	32	126	2	48
TCGA-HU-A4H3-01	31	127	779	0	46
TCGA-HU-A4H4-01	7	146	457	4	153
TCGA-HU-A4H5-01	21	157	90	23	37
TCGA-HU-A4H6-01	14	1	109	4	20
TCGA-HU-A4H8-01	23	0	1256	9	0
TCGA-HU-A4HB-01	0	3	4	0	6
TCGA-HU-A4HD-01	23	47	92	28	36
TCGA-IN-7806-01	6	16	52	11	4
TCGA-IN-7808-01	14	11	76	2	28
TCGA-IN-8462-01	3	39	73	14	14
TCGA-IN-8663-01	14	21	82	7	104
TCGA-IN-A6RI-01	9	4	53	0	64
TCGA-IN-A6RJ-01	2	16	56	8	85
TCGA-IN-A6RL-01	2	242	103	42	175
TCGA-IN-A6RN-01	8	51	42	28	26
TCGA-IN-A6RO-01	20	108	108	57	69
TCGA-IN-A6RP-01	21	8	123	33	17
TCGA-IN-A6RR-01	22	31	83	9	52
TCGA-IN-A6RS-01	18	10	96	6	2
TCGA-IN-A7NR-01	2	0	44	0	67
TCGA-IN-A7NT-01	0	11	61	18	46
TCGA-IN-A7NU-01	9	11	57	0	40
TCGA-IN-AB1V-01	14	10	42	3	6
TCGA-IN-AB1X-01	20	24	51	3	43
TCGA-IP-7968-01	6	6	98	9	14
TCGA-KB-A6F5-01	13	10	52	3	5
TCGA-KB-A6F7-01	0	54	47	10	13
TCGA-KB-A93G-01	20	32	56	15	4
TCGA-KB-A93H-01	28	25	142	8	81
TCGA-KB-A93J-01	2	7	35	3	8
TCGA-MX-A5UG-01	5	0	39	7	5
TCGA-MX-A5UJ-01	63	0	1433	4	34
TCGA-MX-A663-01	11	21	46	20	8
TCGA-MX-A666-01	13	28	47	25	28
TCGA-R5-A7O7-01	14	21	79	15	22
TCGA-R5-A7ZE-01	27	12	81	8	73
TCGA-R5-A7ZF-01	11	1	69	1	3
TCGA-R5-A7ZI-01	18	45	790	20	59
TCGA-R5-A7ZR-01	11	12	51	5	11
TCGA-R5-A804-01	2	21	46	7	17
TCGA-R5-A805-01	0	0	29	5	124
TCGA-RD-A7BS-01	6	9	40	9	7
TCGA-RD-A7BT-01	2	11	24	12	234
TCGA-RD-A7BW-01	4	12	49	14	11
TCGA-RD-A7C1-01	20	13	209	16	79
TCGA-RD-A8MV-01	11	3	45	3	23
TCGA-RD-A8MW-01	7	19	39	13	15
TCGA-RD-A8N0-01	0	0	2	0	0
TCGA-RD-A8N1-01	7	54	19	20	30
TCGA-RD-A8N2-01	0	0	2	0	0
TCGA-RD-A8N4-01	0	0	5	4	0
TCGA-RD-A8N5-01	6	2	26	0	9
TCGA-RD-A8N6-01	15	16	124	24	14
TCGA-RD-A8N9-01	12	23	90	2	30
TCGA-RD-A8NB-01	28	60	597	0	48
TCGA-SW-A7EA-01	32	63	512	13	67
TCGA-SW-A7EB-01	3	54	66	40	15
TCGA-VQ-A8DL-01	0	18	36	6	8
TCGA-VQ-A8DT-01	26	18	94	2	91
TCGA-VQ-A8DU-01	5	0	69	4	96
TCGA-VQ-A8DV-01	11	11	42	1	12
TCGA-VQ-A8DZ-01	8	38	34	9	18
TCGA-VQ-A8E0-01	5	34	43	15	26
TCGA-VQ-A8E2-01	7	8	85	9	38
TCGA-VQ-A8E3-01	5	94	639	11	50
TCGA-VQ-A8E7-01	0	10	102	9	19
TCGA-VQ-A8P2-01	1044	1082	6514	0	295
TCGA-VQ-A8P3-01	0	0	26	0	335
TCGA-VQ-A8P5-01	4	0	128	30	100
TCGA-VQ-A8P8-01	4	6	104	9	7
TCGA-VQ-A8PB-01	46	1	805	6	31
TCGA-VQ-A8PC-01	12	13	48	3	84
TCGA-VQ-A8PD-01	4	0	78	4	18
TCGA-VQ-A8PE-01	10	23	80	26	14
TCGA-VQ-A8PF-01	10	1	67	6	51
TCGA-VQ-A8PH-01	7	121	57	24	32
TCGA-VQ-A8PJ-01	6	11	37	14	118
TCGA-VQ-A8PK-01	7	7	13	12	77
TCGA-VQ-A8PM-01	1	0	29	3	33
TCGA-VQ-A8PO-01	20	179	628	2	73
TCGA-VQ-A8PP-01	45	133	1299	0	91
TCGA-VQ-A8PQ-01	0	0	14	3	0
TCGA-VQ-A8PS-01	14	2	30	6	7
TCGA-VQ-A8PT-01	68	163	1194	8	0
TCGA-VQ-A8PU-01	5	82	48	14	7
TCGA-VQ-A8PX-01	0	85	508	0	97
TCGA-VQ-A8PY-01	9	23	47	3	32
TCGA-VQ-A8PZ-01	8	0	89	3	7
TCGA-VQ-A91A-01	0	34	92	12	19
TCGA-VQ-A91D-01	62	0	2517	42	0
TCGA-VQ-A91E-01	26	111	633	0	90
TCGA-VQ-A91K-01	89	123	1187	20	50
TCGA-VQ-A91N-01	9	15	85	19	27
TCGA-VQ-A91Q-01	6	52	46	16	17
TCGA-VQ-A91S-01	0	41	27	66	178
TCGA-VQ-A91U-01	9	21	126	14	19
TCGA-VQ-A91V-01	0	0	27	3	268
TCGA-VQ-A91W-01	8	7	25	1	8
TCGA-VQ-A91X-01	6	19	84	2	144
TCGA-VQ-A91Y-01	3	1	41	6	5
TCGA-VQ-A91Z-01	20	37	77	11	26
TCGA-VQ-A922-01	21	25	57	18	86
TCGA-VQ-A923-01	10	21	77	6	13
TCGA-VQ-A924-01	47	261	965	2	48
TCGA-VQ-A925-01	18	34	28	24	51
TCGA-VQ-A927-01	0	13	28	2	24
TCGA-VQ-A928-01	9	34	26	4	3
TCGA-VQ-A92D-01	17	41	74	13	18
TCGA-VQ-A94O-01	17	5	50	5	2
TCGA-VQ-A94P-01	0	0	16	4	80
TCGA-VQ-A94R-01	57	46	133	38	98
TCGA-VQ-A94T-01	15	19	58	0	8
TCGA-VQ-A94U-01	32	11	111	3	36
TCGA-VQ-AA64-01	0	132	51	83	43
TCGA-VQ-AA68-01	8	12	71	8	109
TCGA-VQ-AA69-01	5	12	59	5	0
TCGA-VQ-AA6A-01	8	3	64	4	43
TCGA-VQ-AA6B-01	6	9	73	8	4
TCGA-VQ-AA6D-01	0	17	777	39	77
TCGA-VQ-AA6F-01	7	9	32	6	8
TCGA-VQ-AA6G-01	9	17	97	1	42
TCGA-VQ-AA6I-01	11	10	76	10	19
TCGA-VQ-AA6J-01	0	14	66	6	90
TCGA-VQ-AA6K-01	8	28	49	4	3
TCGA-ZA-A8F6-01	1	7	28	16	6
TCGA-ZQ-A9CR-01	5	36	54	1	48
