Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-OL-A66K-01	5	5	34	3
TCGA-OL-A66L-01	7	0	16	71
TCGA-OL-A66N-01	10	5	42	1
TCGA-OL-A66O-01	3	8	25	2
TCGA-OL-A66P-01	13	64	41	5
TCGA-OL-A6VO-01	5	4	26	3
TCGA-OL-A6VQ-01	7	0	20	55
TCGA-OL-A6VR-01	0	4	12	1
TCGA-OL-A97C-01	10	22	38	0
TCGA-PE-A5DC-01	13	62	49	30
TCGA-PE-A5DD-01	10	11	21	43
TCGA-PE-A5DE-01	113	0	5	571
TCGA-PL-A8LV-01	7	50	31	67
TCGA-PL-A8LX-01	5	12	32	0
TCGA-PL-A8LY-01	1	1	5	0
TCGA-PL-A8LZ-01	26	79	21	10
TCGA-S3-A6ZF-01	2	5	38	7
TCGA-S3-A6ZG-01	9	1	41	9
TCGA-S3-A6ZH-01	2	7	29	7
TCGA-S3-AA0Z-01	8	16	32	21
TCGA-S3-AA10-01	15	71	29	35
TCGA-S3-AA11-01	19	55	21	1
TCGA-S3-AA12-01	11	16	26	7
TCGA-S3-AA14-01	0	0	17	7
TCGA-S3-AA15-01	4	0	10	46
TCGA-S3-AA17-01	6	60	44	31
TCGA-UL-AAZ6-01	13	59	42	26
TCGA-UU-A93S-01	15	97	60	24
TCGA-V7-A7HQ-01	2	8	14	7
TCGA-W8-A86G-01	5	4	23	3
TCGA-WT-AB41-01	15	2	20	25
TCGA-WT-AB44-01	3	15	42	0
TCGA-XX-A899-01	17	0	10	33
TCGA-XX-A89A-01	10	0	22	233
TCGA-Z7-A8R5-01	0	0	33	1
TCGA-Z7-A8R6-01	16	0	28	63
TCGA-05-4244-01	4	215	33	8
TCGA-05-4249-01	22	304	34	25
TCGA-05-4250-01	34	314	35	51
TCGA-05-4382-01	37	1915	8	150
TCGA-05-4384-01	15	120	21	8
TCGA-05-4389-01	14	119	54	109
TCGA-05-4390-01	25	637	32	0
TCGA-05-4395-01	31	189	21	107
TCGA-05-4396-01	25	269	29	11
TCGA-05-4397-01	37	759	42	181
TCGA-05-4398-01	32	727	68	101
TCGA-05-4402-01	2	22	8	123
TCGA-05-4403-01	17	98	50	3
TCGA-05-4405-01	24	390	51	17
TCGA-05-4410-01	40	1135	32	141
TCGA-05-4415-01	11	224	15	0
TCGA-05-4417-01	3	322	24	3
TCGA-05-4418-01	38	267	23	6
TCGA-05-4420-01	18	316	28	9
TCGA-05-4422-01	10	14	9	21
TCGA-05-4424-01	26	737	30	108
TCGA-05-4425-01	5	0	46	2
TCGA-05-4426-01	2	16	28	9
TCGA-05-4427-01	44	1101	49	56
TCGA-05-4430-01	8	304	17	12
TCGA-05-4432-01	44	643	52	14
TCGA-05-4433-01	0	1	42	2
TCGA-05-4434-01	14	12	20	13
TCGA-05-5420-01	15	73	27	1
TCGA-05-5423-01	5	135	32	15
TCGA-05-5425-01	25	627	38	29
TCGA-05-5428-01	39	292	12	132
TCGA-05-5429-01	3	0	34	7
TCGA-05-5715-01	2	18	32	99
TCGA-35-3615-01	13	68	16	49
TCGA-35-4122-01	32	284	41	55
TCGA-35-4123-01	16	333	18	2
TCGA-35-5375-01	20	391	61	51
TCGA-38-4625-01	28	626	1	110
TCGA-38-4626-01	10	305	0	10
TCGA-38-4627-01	8	10	15	3
TCGA-38-4628-01	10	73	42	24
TCGA-38-4629-01	33	237	40	40
TCGA-38-4630-01	16	28	46	75
TCGA-38-4631-01	24	886	17	0
TCGA-38-4632-01	58	549	32	16
TCGA-38-6178-01	17	41	20	13
TCGA-38-7271-01	0	71	0	45
TCGA-38-A44F-01	4	5	9	0
TCGA-44-2655-01	12	209	4	3
TCGA-44-2656-01	36	968	54	0
TCGA-44-2657-01	15	434	35	38
TCGA-44-2659-01	15	458	34	1
TCGA-44-2661-01	7	18	16	9
TCGA-44-2662-01	7	75	7	179
TCGA-44-2665-01	2	9	26	24
TCGA-44-2666-01	4	6	22	11
TCGA-44-2668-01	14	357	8	64
TCGA-44-3396-01	10	86	41	108
TCGA-44-3398-01	0	144	26	78
TCGA-44-3917-01	22	216	17	19
TCGA-44-3918-01	22	1088	13	58
TCGA-44-3919-01	10	19	13	27
TCGA-44-4112-01	20	452	32	105
TCGA-44-5643-01	23	72	37	30
TCGA-44-5644-01	24	1059	57	31
TCGA-44-5645-01	6	15	23	0
TCGA-44-6144-01	12	225	26	21
TCGA-44-6145-01	8	377	7	0
TCGA-44-6146-01	14	9	24	0
TCGA-44-6147-01	16	136	9	0
TCGA-44-6148-01	2	2	4	0
TCGA-44-6774-01	7	360	3	0
TCGA-44-6775-01	10	45	18	13
TCGA-44-6776-01	12	220	16	3
TCGA-44-6777-01	46	302	31	100
TCGA-44-6778-01	15	432	34	6
TCGA-44-6779-01	9	71	35	10
TCGA-44-7659-01	11	153	10	9
TCGA-44-7660-01	9	355	58	47
TCGA-44-7661-01	7	250	12	73
TCGA-44-7662-01	35	583	25	72
TCGA-44-7667-01	19	496	54	10
TCGA-44-7669-01	32	488	41	0
TCGA-44-7670-01	50	1113	23	148
TCGA-44-7671-01	24	230	28	9
TCGA-44-7672-01	14	168	7	8
TCGA-44-8117-01	17	851	49	13
TCGA-44-8119-01	28	652	86	7
TCGA-44-8120-01	20	691	27	7
TCGA-44-A479-01	10	337	20	10
TCGA-44-A47A-01	8	111	35	117
TCGA-44-A47B-01	7	21	30	2
TCGA-44-A47F-01	13	44	34	22
TCGA-44-A47G-01	14	41	21	25
TCGA-44-A4SS-01	28	462	36	68
TCGA-44-A4SU-01	14	133	38	2
TCGA-49-4486-01	13	49	6	145
TCGA-49-4487-01	16	342	8	66
TCGA-49-4488-01	9	317	12	29
TCGA-49-4490-01	5	5	34	24
TCGA-49-4494-01	7	191	26	8
TCGA-49-4501-01	7	1	47	17
TCGA-49-4505-01	2	206	45	21
TCGA-49-4506-01	8	107	22	3
TCGA-49-4507-01	23	140	33	53
TCGA-49-4510-01	4	46	9	7
TCGA-49-4512-01	6	14	28	7
TCGA-49-4514-01	36	233	26	118
TCGA-49-6742-01	41	80	43	190
TCGA-49-6743-01	69	594	39	243
TCGA-49-6744-01	17	267	1	0
TCGA-49-6745-01	24	6	41	99
TCGA-49-6761-01	17	102	29	98
TCGA-49-6767-01	17	522	28	27
TCGA-49-AAQV-01	0	21	15	52
TCGA-49-AAR0-01	20	110	26	20
TCGA-49-AAR2-01	16	459	13	0
TCGA-49-AAR3-01	4	121	29	17
TCGA-49-AAR4-01	54	562	0	96
TCGA-49-AAR9-01	31	752	25	0
TCGA-49-AARE-01	70	1513	35	53
TCGA-49-AARN-01	100	567	48	217
TCGA-49-AARO-01	7	721	0	10
TCGA-49-AARQ-01	44	771	4	70
TCGA-49-AARR-01	0	1	2	0
TCGA-4B-A93V-01	14	135	16	6
TCGA-50-5044-01	5	17	4	145
TCGA-50-5045-01	1	359	0	10
TCGA-50-5049-01	36	962	0	6
TCGA-50-5051-01	3	106	24	6
TCGA-50-5055-01	0	2	13	7
TCGA-50-5066-01	19	292	9	25
TCGA-50-5068-01	14	68	31	5
TCGA-50-5072-01	20	155	11	17
TCGA-50-5930-01	24	1319	16	0
TCGA-50-5931-01	14	321	29	17
TCGA-50-5932-01	9	79	2	0
TCGA-50-5933-01	55	496	52	29
TCGA-50-5935-01	14	13	21	75
TCGA-50-5936-01	8	50	13	75
TCGA-50-5939-01	18	31	25	30
TCGA-50-5941-01	16	407	23	36
TCGA-50-5942-01	5	49	16	1
TCGA-50-5944-01	6	31	35	12
TCGA-50-5946-01	24	587	44	161
TCGA-50-6590-01	41	833	4	206
TCGA-50-6591-01	18	20	24	4
TCGA-50-6592-01	27	227	27	75
TCGA-50-6593-01	23	338	25	4
TCGA-50-6594-01	14	569	8	43
TCGA-50-6595-01	30	41	16	31
TCGA-50-6597-01	17	3	29	29
TCGA-50-6673-01	6	14	34	8
TCGA-50-7109-01	17	256	35	0
TCGA-50-8457-01	11	38	14	4
TCGA-50-8459-01	6	88	23	2
TCGA-50-8460-01	5	10	15	6
TCGA-53-7624-01	56	772	31	153
TCGA-53-7626-01	4	406	3	37
TCGA-53-7813-01	5	156	25	0
TCGA-53-A4EZ-01	38	598	29	9
TCGA-55-1592-01	54	498	63	76
TCGA-55-1594-01	16	91	33	91
TCGA-55-1595-01	7	368	23	9
TCGA-55-1596-01	30	170	34	0
TCGA-55-5899-01	30	389	16	114
TCGA-55-6543-01	1	0	20	4
TCGA-55-6642-01	11	132	11	1
TCGA-55-6712-01	6	45	26	119
TCGA-55-6968-01	22	162	0	471
TCGA-55-6969-01	34	461	9	10
TCGA-55-6970-01	10	176	15	8
TCGA-55-6971-01	10	84	9	5
TCGA-55-6972-01	55	140	2	145
TCGA-55-6975-01	1	58	25	16
TCGA-55-6978-01	1	7	27	0
TCGA-55-6979-01	0	108	0	64
TCGA-55-6980-01	6	3	7	0
TCGA-55-6981-01	8	14	34	7
TCGA-55-6982-01	14	26	7	240
TCGA-55-6983-01	13	95	24	2
TCGA-55-6984-01	8	14	5	0
TCGA-55-6985-01	35	527	22	0
TCGA-55-6986-01	10	5	10	0
TCGA-55-6987-01	2	136	16	100
TCGA-55-7227-01	11	156	27	10
TCGA-55-7281-01	54	463	17	23
TCGA-55-7283-01	20	137	69	65
TCGA-55-7284-01	11	0	46	0
TCGA-55-7570-01	12	324	16	115
TCGA-55-7573-01	8	40	5	10
TCGA-55-7574-01	29	134	0	159
TCGA-55-7576-01	22	396	61	20
TCGA-55-7724-01	17	140	66	54
TCGA-55-7725-01	4	136	13	1
TCGA-55-7726-01	0	18	34	89
TCGA-55-7727-01	46	149	20	102
TCGA-55-7728-01	8	90	23	0
TCGA-55-7815-01	10	141	27	4
TCGA-55-7816-01	0	0	2	0
TCGA-55-7903-01	11	105	46	26
TCGA-55-7907-01	30	1194	18	211
TCGA-55-7910-01	11	321	35	1
TCGA-55-7911-01	22	226	15	15
TCGA-55-7913-01	21	337	40	37
TCGA-55-7914-01	10	138	43	23
TCGA-55-7994-01	62	1721	73	34
TCGA-55-7995-01	53	643	23	103
TCGA-55-8085-01	12	154	32	130
TCGA-55-8087-01	11	0	20	6
TCGA-55-8089-01	57	1026	20	443
TCGA-55-8090-01	11	85	17	0
TCGA-55-8091-01	3	5	27	0
TCGA-55-8092-01	83	439	67	136
TCGA-55-8094-01	13	497	34	13
TCGA-55-8096-01	12	135	21	11
TCGA-55-8097-01	9	67	52	11
TCGA-55-8203-01	9	473	48	0
TCGA-55-8204-01	32	119	26	93
TCGA-55-8205-01	11	391	20	226
TCGA-55-8206-01	0	11	18	9
TCGA-55-8207-01	11	323	45	8
TCGA-55-8208-01	42	164	12	226
TCGA-55-8299-01	18	237	12	6
TCGA-55-8301-01	17	286	32	27
TCGA-55-8302-01	48	777	20	0
TCGA-55-8505-01	6	6	19	17
TCGA-55-8506-01	54	1328	725	0
TCGA-55-8507-01	59	1101	53	0
TCGA-55-8508-01	10	171	33	13
TCGA-55-8510-01	20	346	6	20
TCGA-55-8511-01	45	559	39	70
TCGA-55-8512-01	5	36	5	5
TCGA-55-8513-01	2	0	6	0
TCGA-55-8514-01	25	293	33	0
TCGA-55-8614-01	13	158	80	47
TCGA-55-8615-01	11	119	28	4
TCGA-55-8616-01	15	546	42	0
TCGA-55-8619-01	0	2	24	1
TCGA-55-8620-01	37	511	67	0
TCGA-55-8621-01	7	63	12	7
TCGA-55-A48X-01	41	433	0	9
TCGA-55-A48Y-01	38	0	19	387
TCGA-55-A48Z-01	8	28	27	5
TCGA-55-A490-01	32	1520	13	78
TCGA-55-A491-01	25	388	29	24
TCGA-55-A492-01	25	286	36	8
TCGA-55-A493-01	19	205	26	90
TCGA-55-A494-01	11	214	60	10
TCGA-55-A4DF-01	84	225	23	651
TCGA-55-A4DG-01	11	798	32	3
TCGA-55-A57B-01	6	9	25	9
TCGA-62-8394-01	4	67	35	67
TCGA-62-8395-01	14	15	38	19
TCGA-62-8397-01	2	12	16	2
TCGA-62-8398-01	4	62	25	12
TCGA-62-8399-01	0	342	56	263
TCGA-62-8402-01	13	17	37	6
TCGA-62-A46O-01	46	854	44	148
TCGA-62-A46P-01	2	313	38	0
TCGA-62-A46R-01	14	121	43	31
TCGA-62-A46S-01	21	93	36	9
TCGA-62-A46U-01	4	17	23	8
TCGA-62-A46V-01	10	18	37	6
TCGA-62-A46Y-01	4	13	21	1
TCGA-62-A470-01	14	77	47	9
TCGA-62-A471-01	17	19	25	87
TCGA-62-A472-01	18	37	16	1
TCGA-64-1676-01	19	692	29	0
TCGA-64-1679-01	17	554	3	40
TCGA-64-1680-01	3	14	26	33
TCGA-64-1681-01	12	29	19	46
TCGA-64-5774-01	2	144	28	2
TCGA-64-5775-01	26	527	36	0
TCGA-64-5778-01	20	509	24	26
TCGA-64-5779-01	8	384	43	2
TCGA-64-5781-01	81	1191	7	126
TCGA-64-5815-01	12	179	22	0
TCGA-67-3770-01	15	237	21	0
TCGA-67-3771-01	90	800	48	382
TCGA-67-3773-01	15	92	18	0
TCGA-67-3774-01	16	119	9	6
TCGA-67-4679-01	23	311	17	1
TCGA-67-6215-01	17	37	50	33
TCGA-67-6216-01	10	6	13	16
TCGA-67-6217-01	19	179	30	6
TCGA-69-7760-01	5	31	40	12
TCGA-69-7761-01	1	21	10	4
TCGA-69-7763-01	7	47	45	1
TCGA-69-7764-01	6	72	29	9
TCGA-69-7765-01	39	654	0	54
TCGA-69-7973-01	11	273	24	1
TCGA-69-7974-01	29	554	40	17
TCGA-69-7978-01	5	515	24	222
TCGA-69-7979-01	43	1692	30	35
TCGA-69-7980-01	25	721	25	200
TCGA-69-8253-01	9	153	16	31
TCGA-69-8254-01	13	54	30	0
TCGA-69-8255-01	25	239	48	53
TCGA-69-A59K-01	12	542	50	33
TCGA-71-6725-01	12	7	49	5
TCGA-71-8520-01	5	27	49	24
TCGA-73-4658-01	24	217	36	171
TCGA-73-4659-01	16	225	17	4
TCGA-73-4662-01	12	223	19	14
TCGA-73-4666-01	10	403	36	22
TCGA-73-4668-01	9	585	34	1
TCGA-73-4670-01	43	345	36	17
TCGA-73-4675-01	3	44	28	9
TCGA-73-4676-01	11	65	33	3
TCGA-73-4677-01	22	253	24	5
TCGA-73-7498-01	12	106	21	0
TCGA-73-7499-01	8	21	29	25
TCGA-73-A9RS-01	32	1101	0	39
TCGA-75-5122-01	19	78	39	31
TCGA-75-5125-01	13	112	31	54
TCGA-75-5126-01	18	539	14	210
TCGA-75-5146-01	9	223	2	5
TCGA-75-5147-01	0	6	23	18
TCGA-75-6203-01	2	1	16	0
TCGA-75-6205-01	7	21	17	15
TCGA-75-6206-01	10	75	6	18
TCGA-75-6207-01	11	28	26	19
TCGA-75-6211-01	12	384	31	15
TCGA-75-6212-01	9	1	10	1
TCGA-75-6214-01	61	615	29	194
TCGA-75-7025-01	6	0	25	7
TCGA-75-7027-01	21	265	17	0
TCGA-75-7030-01	1	6	11	0
TCGA-75-7031-01	16	178	38	27
TCGA-78-7145-01	15	190	20	12
TCGA-78-7146-01	28	279	35	122
TCGA-78-7147-01	32	288	51	56
TCGA-78-7148-01	26	214	32	2
TCGA-78-7149-01	20	59	16	105
TCGA-78-7150-01	47	235	41	186
TCGA-78-7152-01	24	114	13	104
TCGA-78-7153-01	13	62	47	34
TCGA-78-7154-01	25	88	71	144
TCGA-78-7155-01	45	1637	41	115
TCGA-78-7156-01	48	183	23	163
TCGA-78-7158-01	14	201	21	48
TCGA-78-7159-01	4	332	36	8
TCGA-78-7160-01	9	28	13	7
TCGA-78-7161-01	7	182	33	14
TCGA-78-7162-01	13	57	11	20
TCGA-78-7163-01	5	6	15	1
TCGA-78-7166-01	18	244	13	0
TCGA-78-7167-01	7	72	31	44
TCGA-78-7220-01	89	832	23	102
TCGA-78-7535-01	13	173	26	8
TCGA-78-7536-01	24	677	37	0
TCGA-78-7537-01	16	126	10	17
TCGA-78-7539-01	9	191	42	363
TCGA-78-7540-01	3	3	26	4
TCGA-78-7542-01	31	394	26	26
TCGA-78-7633-01	9	110	11	5
TCGA-78-8640-01	30	654	75	155
TCGA-78-8648-01	1	11	4	0
TCGA-78-8655-01	15	88	26	3
TCGA-78-8660-01	24	207	23	50
TCGA-78-8662-01	67	1254	52	67
TCGA-80-5607-01	8	10	4	136
TCGA-80-5608-01	1	169	20	9
TCGA-80-5611-01	25	168	39	15
TCGA-83-5908-01	0	171	15	109
TCGA-86-6562-01	2	19	22	31
TCGA-86-6851-01	13	954	5	122
TCGA-86-7701-01	7	204	33	4
TCGA-86-7711-01	8	163	35	66
TCGA-86-7713-01	27	146	13	0
TCGA-86-7714-01	9	64	16	2
TCGA-86-7953-01	0	36	16	13
TCGA-86-7954-01	21	165	51	53
TCGA-86-7955-01	28	287	30	32
TCGA-86-8054-01	10	223	26	16
TCGA-86-8055-01	3	18	34	8
TCGA-86-8056-01	38	100	18	184
TCGA-86-8073-01	55	1735	7	48
TCGA-86-8074-01	10	38	21	10
TCGA-86-8075-01	5	12	36	9
TCGA-86-8076-01	6	27	26	25
TCGA-86-8278-01	5	0	19	120
TCGA-86-8279-01	6	585	38	7
TCGA-86-8280-01	17	21	17	0
TCGA-86-8281-01	12	249	40	36
TCGA-86-8358-01	62	1239	75	0
TCGA-86-8359-01	14	162	18	6
TCGA-86-8585-01	11	541	25	133
TCGA-86-8668-01	2	8	29	6
TCGA-86-8669-01	20	107	34	9
TCGA-86-8671-01	7	10	16	14
TCGA-86-8672-01	29	277	29	41
TCGA-86-8673-01	38	508	21	38
TCGA-86-8674-01	11	326	10	35
TCGA-86-A456-01	36	380	15	21
TCGA-86-A4JF-01	93	566	799	188
TCGA-86-A4P7-01	2	22	23	37
TCGA-86-A4P8-01	1	1	0	0
TCGA-91-6828-01	9	278	24	25
TCGA-91-6829-01	48	673	37	47
TCGA-91-6830-01	20	33	0	262
TCGA-91-6831-01	34	266	38	2
TCGA-91-6835-01	4	62	21	26
TCGA-91-6836-01	32	500	36	11
TCGA-91-6840-01	0	21	23	98
TCGA-91-6847-01	6	24	51	24
TCGA-91-6848-01	24	570	33	114
TCGA-91-6849-01	13	115	7	6
TCGA-91-7771-01	32	175	18	26
TCGA-91-8496-01	4	7	25	5
TCGA-91-8497-01	18	21	17	0
TCGA-91-8499-01	20	220	36	119
TCGA-91-A4BC-01	12	493	44	14
TCGA-91-A4BD-01	1	1	20	5
TCGA-93-7347-01	8	116	11	8
TCGA-93-7348-01	11	69	34	19
TCGA-93-8067-01	48	79	12	535
TCGA-93-A4JN-01	7	36	34	21
TCGA-93-A4JO-01	7	21	19	18
TCGA-93-A4JP-01	5	23	20	34
TCGA-93-A4JQ-01	0	39	20	86
TCGA-95-7039-01	55	1392	55	40
TCGA-95-7043-01	58	1207	41	13
TCGA-95-7562-01	11	429	21	0
TCGA-95-7567-01	19	602	500	22
TCGA-95-7944-01	28	28	0	251
TCGA-95-7947-01	66	311	31	257
TCGA-95-7948-01	7	0	14	162
TCGA-95-8039-01	7	50	34	27
TCGA-95-8494-01	10	6	39	78
TCGA-95-A4VK-01	22	263	33	0
TCGA-95-A4VN-01	13	535	9	34
TCGA-95-A4VP-01	8	132	21	0
TCGA-97-7546-01	11	317	19	5
TCGA-97-7547-01	12	132	19	63
TCGA-97-7552-01	5	8	33	1
TCGA-97-7553-01	7	24	20	0
TCGA-97-7554-01	43	484	32	0
TCGA-97-7937-01	17	479	53	15
TCGA-97-7938-01	9	421	29	46
TCGA-97-7941-01	4	75	23	19
TCGA-97-8171-01	8	20	39	0
TCGA-97-8172-01	23	259	49	0
TCGA-97-8174-01	7	138	41	27
TCGA-97-8175-01	10	20	9	2
TCGA-97-8176-01	16	90	29	62
TCGA-97-8177-01	8	13	17	9
TCGA-97-8179-01	9	189	3	7
TCGA-97-8547-01	5	10	33	22
TCGA-97-8552-01	4	11	13	1
TCGA-97-A4LX-01	1	209	3	6
TCGA-97-A4M0-01	15	394	16	75
TCGA-97-A4M1-01	1	14	25	15
TCGA-97-A4M2-01	4	12	6	10
TCGA-97-A4M3-01	5	202	16	27
TCGA-97-A4M5-01	18	19	6	147
TCGA-97-A4M6-01	4	12	16	10
TCGA-97-A4M7-01	6	357	16	5
TCGA-99-7458-01	40	518	19	0
TCGA-99-8025-01	27	344	64	164
TCGA-99-8028-01	2	524	16	0
TCGA-99-8032-01	13	412	43	24
TCGA-99-8033-01	14	172	27	10
TCGA-99-AA5R-01	4	69	0	0
TCGA-J2-8192-01	17	27	37	9
TCGA-J2-8194-01	23	124	40	3
TCGA-J2-A4AD-01	0	186	31	200
TCGA-J2-A4AE-01	2	14	26	20
TCGA-J2-A4AG-01	3	74	30	7
TCGA-L4-A4E5-01	18	388	12	1
TCGA-L4-A4E6-01	0	15	0	5
TCGA-L9-A443-01	8	277	9	13
TCGA-L9-A444-01	32	663	6	0
TCGA-L9-A50W-01	7	13	7	9
TCGA-L9-A5IP-01	12	314	13	13
TCGA-L9-A743-01	0	85	10	73
TCGA-L9-A7SV-01	8	2010	1	0
TCGA-L9-A8F4-01	36	865	15	55
TCGA-MN-A4N1-01	21	491	53	23
TCGA-MN-A4N4-01	74	1417	1	380
TCGA-MN-A4N5-01	14	479	27	42
TCGA-MP-A4SV-01	41	225	24	150
TCGA-MP-A4SW-01	10	18	44	13
TCGA-MP-A4SY-01	23	134	31	29
TCGA-MP-A4T2-01	17	41	18	35
TCGA-MP-A4T4-01	17	420	25	23
TCGA-MP-A4T6-01	17	16	33	27
TCGA-MP-A4T7-01	5	138	15	1
TCGA-MP-A4T8-01	12	112	19	6
TCGA-MP-A4T9-01	8	24	4	10
TCGA-MP-A4TA-01	13	362	47	32
TCGA-MP-A4TC-01	8	281	16	22
TCGA-MP-A4TD-01	4	72	23	2
TCGA-MP-A4TE-01	9	106	58	0
TCGA-MP-A4TF-01	30	487	19	10
TCGA-MP-A4TH-01	15	91	33	0
TCGA-MP-A4TI-01	17	97	16	183
TCGA-MP-A4TJ-01	3	81	28	3
TCGA-MP-A4TK-01	22	360	1	59
TCGA-MP-A5C7-01	8	54	31	3
TCGA-NJ-A4YF-01	28	746	7	0
TCGA-NJ-A4YG-01	11	99	39	49
TCGA-NJ-A4YI-01	20	487	38	14
TCGA-NJ-A4YP-01	66	181	0	444
TCGA-NJ-A4YQ-01	29	1342	20	0
TCGA-NJ-A55A-01	1	129	10	7
TCGA-NJ-A55O-01	7	148	7	3
TCGA-NJ-A55R-01	22	284	13	4
TCGA-NJ-A7XG-01	0	17	25	0
TCGA-O1-A52J-01	10	176	19	6
TCGA-S2-AA1A-01	7	129	8	0
TCGA-18-3406-01	14	131	32	100
TCGA-18-3407-01	12	32	43	5
TCGA-18-3408-01	14	53	31	0
TCGA-18-3409-01	4056	211	0	0
TCGA-18-3410-01	0	121	21	105
TCGA-18-3411-01	37	254	77	30
TCGA-18-3412-01	5	81	27	34
TCGA-18-3414-01	32	201	57	92
TCGA-18-3415-01	26	102	30	77
TCGA-18-3416-01	5	277	50	56
TCGA-18-3417-01	18	243	58	33
TCGA-18-3421-01	38	233	39	75
TCGA-18-4083-01	19	367	41	46
TCGA-18-4721-01	17	142	49	17
TCGA-18-5592-01	21	274	41	28
TCGA-18-5595-01	64	40	29	186
TCGA-21-1070-01	16	627	26	18
TCGA-21-1071-01	21	126	38	32
TCGA-21-1076-01	17	323	17	50
TCGA-21-1077-01	18	169	37	71
TCGA-21-1078-01	0	8	18	71
TCGA-21-1081-01	11	129	101	20
TCGA-21-1082-01	0	291	43	159
TCGA-21-1083-01	18	743	31	124
TCGA-21-5782-01	0	296	27	162
TCGA-21-5783-01	49	267	105	108
TCGA-21-5784-01	19	200	12	29
TCGA-21-5786-01	21	413	43	7
TCGA-21-5787-01	18	424	28	38
TCGA-21-A5DI-01	16	83	30	43
TCGA-22-0940-01	32	166	37	32
TCGA-22-0944-01	21	96	23	24
TCGA-22-1000-01	20	58	14	30
TCGA-22-1002-01	11	252	29	5
TCGA-22-1005-01	17	281	18	30
TCGA-22-1011-01	0	20	16	97
TCGA-22-1012-01	14	233	55	46
TCGA-22-1016-01	24	375	21	29
TCGA-22-4591-01	40	149	74	6
TCGA-22-4593-01	25	116	57	33
TCGA-22-4594-01	11	370	50	8
TCGA-22-4595-01	30	257	36	79
TCGA-22-4596-01	22	108	39	5
TCGA-22-4599-01	42	353	48	6
TCGA-22-4601-01	15	145	28	46
TCGA-22-4604-01	32	170	76	28
TCGA-22-4605-01	9	75	19	10
TCGA-22-4607-01	8	26	8	42
TCGA-22-4609-01	8	206	22	15
TCGA-22-4613-01	48	670	45	19
TCGA-22-5471-01	47	190	33	28
TCGA-22-5472-01	0	506	0	0
TCGA-22-5473-01	70	510	80	349
TCGA-22-5474-01	3	31	20	55
TCGA-22-5477-01	0	45	31	146
TCGA-22-5478-01	7	163	51	3
TCGA-22-5479-01	54	262	91	236
TCGA-22-5480-01	14	140	29	19
TCGA-22-5481-01	19	272	49	30
TCGA-22-5482-01	21	149	24	16
TCGA-22-5483-01	22	214	35	29
TCGA-22-5485-01	17	200	36	2
TCGA-22-5489-01	12	216	38	41
TCGA-22-5491-01	24	139	44	212
TCGA-22-5492-01	14	222	39	15
TCGA-22-A5C4-01	29	302	83	23
TCGA-33-4532-01	47	293	69	88
TCGA-33-4533-01	49	252	24	49
TCGA-33-4538-01	30	116	50	30
TCGA-33-4547-01	8	32	31	178
TCGA-33-4566-01	28	1567	4	39
TCGA-33-4582-01	26	132	53	39
TCGA-33-4583-01	27	627	51	38
TCGA-33-4586-01	14	372	51	21
TCGA-33-4587-01	36	160	31	60
TCGA-33-4589-01	29	8	43	58
TCGA-33-6737-01	18	273	12	260
TCGA-33-6738-01	19	288	36	81
TCGA-33-A4WN-01	14	108	29	106
TCGA-33-A5GW-01	10	104	20	115
TCGA-33-AAS8-01	15	199	49	25
TCGA-33-AASB-01	14	407	9	27
TCGA-33-AASD-01	18	380	36	22
TCGA-33-AASI-01	18	341	36	105
TCGA-33-AASJ-01	25	59	29	115
TCGA-33-AASL-01	17	272	20	72
TCGA-34-2596-01	18	201	28	84
TCGA-34-2600-01	24	178	49	320
TCGA-34-2604-01	27	654	62	17
TCGA-34-2605-01	10	301	31	136
TCGA-34-2608-01	14	102	36	39
TCGA-34-2609-01	10	247	45	3
TCGA-34-5231-01	31	599	99	105
TCGA-34-5232-01	27	135	73	20
TCGA-34-5234-01	14	181	26	0
TCGA-34-5236-01	15	191	26	37
TCGA-34-5239-01	14	238	38	19
TCGA-34-5240-01	21	133	30	34
TCGA-34-5241-01	16	176	34	31
TCGA-34-5927-01	18	190	56	60
TCGA-34-5928-01	9	138	49	260
TCGA-34-5929-01	0	173	19	88
TCGA-34-7107-01	30	168	67	57
TCGA-34-8454-01	0	336	0	375
TCGA-34-8455-01	14	584	11	5
TCGA-34-8456-01	9	25	8	7
TCGA-34-A5IX-01	20	241	58	33
TCGA-37-3783-01	13	129	39	317
TCGA-37-3789-01	8	163	29	167
TCGA-37-3792-01	26	981	31	83
TCGA-37-4129-01	0	2	4	0
TCGA-37-4130-01	17	1320	77	5
TCGA-37-4132-01	35	318	22	10
TCGA-37-4133-01	11	184	119	49
TCGA-37-4135-01	17	302	49	22
TCGA-37-4141-01	13	324	51	17
TCGA-37-5819-01	34	790	74	28
TCGA-37-A5EL-01	31	379	56	65
TCGA-37-A5EM-01	37	316	42	37
TCGA-37-A5EN-01	20	192	55	32
TCGA-39-5011-01	25	712	1	55
TCGA-39-5016-01	53	315	94	19
TCGA-39-5019-01	16	151	40	19
TCGA-39-5021-01	17	142	18	20
TCGA-39-5022-01	0	56	10	187
TCGA-39-5024-01	18	85	36	126
TCGA-39-5028-01	5	54	27	136
TCGA-39-5029-01	22	73	43	44
TCGA-39-5030-01	0	48	160	69
TCGA-39-5031-01	46	167	4	600
