Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
TCGA-60-2698-01	73	344	20	103	787	53	15
TCGA-60-2703-01	12	203	26	1	63	58	3
TCGA-60-2704-01	16	94	40	9	41	44	8
TCGA-60-2707-01	6	51	12	5	37	30	0
TCGA-60-2708-01	7	107	43	11	48	33	9
TCGA-60-2709-01	11	122	10	0	19	43	6
TCGA-60-2710-01	12	116	34	9	16	53	14
TCGA-60-2711-01	12	85	20	0	22	13	5
TCGA-60-2712-01	4	46	17	5	20	17	3
TCGA-60-2713-01	34	154	20	2	47	49	18
TCGA-60-2714-01	7	804	76	37	105	55	16
TCGA-60-2715-01	1	52	34	23	13	27	10
TCGA-60-2716-01	0	0	13	8	0	0	1
TCGA-60-2719-01	3	126	48	7	22	69	5
TCGA-60-2720-01	12	281	3	6	158	61	3
TCGA-60-2721-01	18	39	19	19	139	29	7
TCGA-60-2722-01	20	183	20	19	64	77	9
TCGA-60-2723-01	20	238	23	0	19	48	6
TCGA-60-2724-01	25	318	13	0	19	68	2
TCGA-60-2725-01	1	119	11	0	23	31	4
TCGA-60-2726-01	20	220	33	3	61	80	11
TCGA-63-5128-01	22	227	20	0	30	68	8
TCGA-63-5131-01	16	182	26	18	72	45	35
TCGA-63-6202-01	9	312	33	17	17	25	3
TCGA-63-7020-01	0	136	11	6	13	50	11
TCGA-63-7021-01	6	156	11	4	30	101	0
TCGA-63-7022-01	11	112	16	5	27	57	11
TCGA-63-7023-01	2	95	16	0	17	46	7
TCGA-63-A5M9-01	12	39	28	4	13	35	4
TCGA-63-A5MB-01	23	225	43	18	38	56	12
TCGA-63-A5MG-01	3	71	25	0	15	22	4
TCGA-63-A5MH-01	12	81	13	19	109	41	8
TCGA-63-A5MI-01	8	81	29	22	76	31	20
TCGA-63-A5MJ-01	14	115	43	0	12	47	12
TCGA-63-A5ML-01	11	163	28	28	24	33	19
TCGA-63-A5MM-01	0	0	1181	0	43	186	0
TCGA-63-A5MN-01	4	10	14	5	9	0	6
TCGA-63-A5MP-01	21	113	49	5	4	38	4
TCGA-63-A5MR-01	9	70	11	39	64	32	0
TCGA-63-A5MS-01	20	218	29	0	143	69	9
TCGA-63-A5MT-01	0	97	28	8	96	69	0
TCGA-63-A5MU-01	31	99	39	0	71	30	3
TCGA-63-A5MV-01	4	83	11	18	13	22	2
TCGA-63-A5MW-01	25	295	53	20	80	71	42
TCGA-63-A5MY-01	6	125	20	6	22	33	5
TCGA-66-2727-01	9	142	19	8	28	35	10
TCGA-66-2734-01	10	176	12	1	7	31	12
TCGA-66-2742-01	0	157	38	0	12	65	8
TCGA-66-2744-01	9	144	14	10	36	25	12
TCGA-66-2754-01	44	136	39	0	52	45	30
TCGA-66-2755-01	6	202	11	0	12	57	1
TCGA-66-2756-01	10	469	33	0	35	78	8
TCGA-66-2757-01	5	218	9	8	23	50	5
TCGA-66-2758-01	22	185	26	0	131	44	18
TCGA-66-2759-01	43	237	75	0	122	50	20
TCGA-66-2763-01	29	327	36	0	54	41	7
TCGA-66-2765-01	9	48	17	4	9	21	4
TCGA-66-2766-01	25	228	27	27	125	69	6
TCGA-66-2767-01	22	244	48	15	37	47	1
TCGA-66-2769-01	10	215	40	0	75	76	35
TCGA-66-2770-01	14	184	32	23	17	46	2
TCGA-66-2771-01	5	131	13	28	90	48	12
TCGA-66-2773-01	41	115	17	149	404	32	0
TCGA-66-2777-01	32	84	31	0	24	41	0
TCGA-66-2778-01	8	31	19	24	74	28	1
TCGA-66-2780-01	16	89	17	0	30	19	8
TCGA-66-2781-01	10	88	10	0	28	27	4
TCGA-66-2782-01	37	279	18	10	77	44	1
TCGA-66-2783-01	30	157	23	11	38	43	6
TCGA-66-2785-01	17	298	33	0	1022	58	39
TCGA-66-2786-01	13	96	31	3	81	50	9
TCGA-66-2787-01	21	423	13	3	47	60	5
TCGA-66-2788-01	15	142	12	9	52	15	11
TCGA-66-2789-01	22	254	26	0	52	80	2
TCGA-66-2791-01	25	155	33	8	84	73	4
TCGA-66-2792-01	24	76	39	0	13	15	10
TCGA-66-2793-01	13	224	29	0	15	93	10
TCGA-66-2794-01	9	62	34	15	65	18	0
TCGA-66-2795-01	21	219	42	18	30	20	13
TCGA-66-2800-01	22	150	37	3	17	26	3
TCGA-68-7755-01	23	191	44	10	26	33	11
TCGA-68-7756-01	1	74	19	5	8	11	0
TCGA-68-7757-01	1	288	29	0	15	39	6
TCGA-68-8250-01	12	224	23	0	31	75	11
TCGA-68-8251-01	18	52	115	55	149	0	2
TCGA-68-A59J-01	21	261	19	17	111	33	6
TCGA-6A-AB49-01	15	370	22	1	32	46	6
TCGA-70-6722-01	21	289	12	12	29	0	0
TCGA-70-6723-01	18	63	27	0	6	16	10
TCGA-77-6842-01	7	272	30	3	55	92	1
TCGA-77-6843-01	9	81	26	6	38	47	17
TCGA-77-6844-01	20	124	20	13	33	32	4
TCGA-77-6845-01	20	160	13	1	35	44	19
TCGA-77-7139-01	14	118	21	14	19	48	2
TCGA-77-7140-01	12	89	21	8	53	37	9
TCGA-77-7141-01	9	308	41	33	407	43	31
TCGA-77-7142-01	21	161	58	16	36	39	0
TCGA-77-7335-01	15	105	37	8	87	32	8
TCGA-77-7337-01	31	218	31	2	59	68	16
TCGA-77-7338-01	0	59	23	12	48	27	2
TCGA-77-7463-01	16	334	23	5	42	66	2
TCGA-77-7465-01	32	301	40	7	28	51	23
TCGA-77-8007-01	6	55	24	2	14	15	3
TCGA-77-8008-01	14	137	16	0	4	35	14
TCGA-77-8009-01	22	72	24	15	27	43	9
TCGA-77-8128-01	14	225	42	0	31	62	4
TCGA-77-8130-01	13	111	36	0	13	49	4
TCGA-77-8131-01	5	34	10	0	19	19	0
TCGA-77-8133-01	30	314	36	16	17	54	4
TCGA-77-8136-01	11	165	17	25	325	17	3
TCGA-77-8138-01	7	65	14	5	6	27	2
TCGA-77-8139-01	8	133	33	9	31	38	11
TCGA-77-8140-01	6	257	10	29	88	54	13
TCGA-77-8143-01	4	96	24	5	16	32	6
TCGA-77-8144-01	25	300	26	11	44	71	5
TCGA-77-8145-01	11	50	24	0	27	31	7
TCGA-77-8146-01	18	116	14	7	16	32	1
TCGA-77-8148-01	25	156	58	19	12	52	7
TCGA-77-8150-01	3	84	32	0	15	10	5
TCGA-77-8153-01	6	111	27	0	18	57	3
TCGA-77-8154-01	21	135	29	7	24	35	5
TCGA-77-8156-01	23	154	32	0	15	34	13
TCGA-77-A5FZ-01	0	1	0	0	0	0	0
TCGA-77-A5G1-01	5	122	7	7	18	38	4
TCGA-77-A5G3-01	71	479	61	4	118	37	6
TCGA-77-A5G6-01	17	455	46	7	38	44	7
TCGA-77-A5G7-01	0	48	12	8	14	37	9
TCGA-77-A5G8-01	31	149	34	0	17	47	0
TCGA-77-A5GA-01	16	92	40	8	18	14	6
TCGA-77-A5GB-01	18	20	19	7	83	24	0
TCGA-77-A5GF-01	12	69	15	8	25	16	1
TCGA-77-A5GH-01	18	145	26	21	76	50	7
TCGA-79-5596-01	16	158	23	0	12	42	0
TCGA-85-6175-01	3	11	22	13	3	0	2
TCGA-85-6560-01	15	260	67	0	54	93	29
TCGA-85-6561-01	16	154	12	12	61	40	10
TCGA-85-6798-01	10	153	40	3	51	63	21
TCGA-85-7696-01	31	102	37	18	33	38	4
TCGA-85-7697-01	29	178	22	9	38	60	6
TCGA-85-7698-01	19	58	20	0	34	30	6
TCGA-85-7699-01	7	115	37	0	23	54	7
TCGA-85-7710-01	16	89	24	2	66	47	0
TCGA-85-7843-01	11	131	28	0	67	46	10
TCGA-85-7844-01	12	113	28	0	5	53	5
TCGA-85-7950-01	11	182	19	7	56	43	10
TCGA-85-8048-01	13	70	26	2	16	25	0
TCGA-85-8049-01	14	140	26	15	23	33	16
TCGA-85-8052-01	13	58	26	1	13	34	11
TCGA-85-8070-01	7	154	26	2	37	41	10
TCGA-85-8071-01	26	304	33	2	42	66	9
TCGA-85-8072-01	12	94	40	0	21	48	12
TCGA-85-8276-01	16	167	21	0	42	90	15
TCGA-85-8277-01	30	130	31	10	52	46	2
TCGA-85-8287-01	12	155	26	0	43	67	14
TCGA-85-8288-01	19	140	58	0	29	39	20
TCGA-85-8350-01	30	255	24	9	46	31	5
TCGA-85-8351-01	3	80	33	0	22	41	8
TCGA-85-8352-01	19	198	16	12	49	25	8
TCGA-85-8353-01	12	116	21	0	18	49	6
TCGA-85-8354-01	7	92	30	20	76	46	0
TCGA-85-8355-01	17	157	18	7	19	57	7
TCGA-85-8479-01	19	46	37	4	10	32	0
TCGA-85-8481-01	9	247	26	0	30	69	7
TCGA-85-8580-01	4	212	22	28	3	63	10
TCGA-85-8582-01	15	301	23	0	26	14	15
TCGA-85-8584-01	12	243	13	13	32	14	3
TCGA-85-8664-01	9	157	31	7	34	35	8
TCGA-85-8666-01	22	169	11	6	35	42	11
TCGA-85-A4CL-01	99	79	0	163	657	36	0
TCGA-85-A4CN-01	6	129	27	0	18	54	5
TCGA-85-A4JB-01	32	394	16	0	37	91	16
TCGA-85-A4JC-01	22	134	14	11	101	40	3
TCGA-85-A4PA-01	0	3	9	0	0	0	1
TCGA-85-A4QQ-01	12	74	11	46	210	39	4
TCGA-85-A4QR-01	13	86	47	8	49	59	17
TCGA-85-A50M-01	6	53	17	8	13	5	2
TCGA-85-A50Z-01	13	392	10	0	68	88	0
TCGA-85-A510-01	15	141	18	0	5	6	0
TCGA-85-A511-01	6	170	8	14	29	30	7
TCGA-85-A512-01	11	86	7	1	41	45	9
TCGA-85-A513-01	8	4	9	0	2	1	4
TCGA-85-A53L-01	5	169	24	0	16	30	0
TCGA-85-A5B5-01	15	336	26	5	22	54	8
TCGA-90-7766-01	3	57	16	4	24	31	0
TCGA-90-7767-01	10	65	17	1	18	27	0
TCGA-90-7769-01	37	425	38	12	38	72	7
TCGA-90-7964-01	40	312	16	33	121	73	0
TCGA-90-A4ED-01	2398	0	2	340	0	0	0
TCGA-90-A4EE-01	44	155	23	27	140	64	0
TCGA-90-A59Q-01	9	298	25	6	9	6	1
TCGA-92-7340-01	26	242	55	0	161	64	9
TCGA-92-7341-01	9	78	51	13	13	50	1
TCGA-92-8063-01	19	299	17	0	28	67	10
TCGA-92-8064-01	30	148	35	0	15	33	12
TCGA-92-8065-01	37	10	9	49	243	8	0
TCGA-94-7033-01	14	30	31	0	61	15	5
TCGA-94-7557-01	24	11	16	12	50	25	1
TCGA-94-7943-01	35	56	11	41	97	13	0
TCGA-94-8035-01	11	123	22	15	41	38	1
TCGA-94-8490-01	0	258	310	0	56	454	56
TCGA-94-8491-01	21	351	36	0	147	82	42
TCGA-94-A4VJ-01	18	343	39	0	51	44	17
TCGA-94-A5I4-01	14	175	32	6	24	50	12
TCGA-94-A5I6-01	14	115	25	0	23	32	5
TCGA-96-7544-01	2	268	33	17	85	76	17
TCGA-96-7545-01	5	57	12	13	9	40	13
TCGA-96-8169-01	11	109	29	0	15	43	7
TCGA-96-8170-01	6	166	12	18	83	43	3
TCGA-96-A4JK-01	40	350	47	24	98	65	10
TCGA-96-A4JL-01	9	2	43	14	2	0	2
TCGA-98-7454-01	16	160	13	12	41	16	3
TCGA-98-8020-01	0	25	26	17	47	0	3
TCGA-98-8021-01	101	180	0	164	767	78	0
TCGA-98-8022-01	7	128	42	13	65	30	22
TCGA-98-8023-01	19	136	13	2	15	59	7
TCGA-98-A538-01	36	553	28	20	125	61	19
TCGA-98-A539-01	25	118	13	0	42	26	4
TCGA-98-A53A-01	16	254	22	1	30	58	10
TCGA-98-A53B-01	9	69	19	3	33	51	6
TCGA-98-A53C-01	0	0	0	0	0	3	1
TCGA-98-A53H-01	2	33	0	0	1	0	1
TCGA-98-A53I-01	35	269	44	0	63	57	21
TCGA-98-A53J-01	12	47	14	17	29	24	1
TCGA-J1-A4AH-01	15	76	17	23	58	31	14
TCGA-L3-A4E7-01	1	74	17	0	5	29	0
TCGA-L3-A524-01	4	300	27	10	16	71	6
TCGA-LA-A446-01	27	252	23	26	49	29	13
TCGA-LA-A7SW-01	0	12	29	1	40	18	23
TCGA-MF-A522-01	60	123	20	102	360	91	0
TCGA-NC-A5HD-01	25	367	20	0	57	73	24
TCGA-NC-A5HE-01	14	148	15	4	25	42	5
TCGA-NC-A5HF-01	3	203	32	0	35	35	7
TCGA-NC-A5HG-01	162	270	46	0	168	123	17
TCGA-NC-A5HH-01	29	254	33	6	26	70	18
TCGA-NC-A5HI-01	5	333	26	21	87	57	15
TCGA-NC-A5HJ-01	9	395	21	14	23	39	4
TCGA-NC-A5HK-01	3	249	19	12	18	37	4
TCGA-NC-A5HL-01	22	119	34	3	31	47	14
TCGA-NC-A5HM-01	26	206	20	0	33	50	19
TCGA-NC-A5HN-01	82	404	47	0	48	132	27
TCGA-NC-A5HO-01	12	167	19	0	33	68	9
TCGA-NC-A5HP-01	23	330	23	7	73	46	8
TCGA-NC-A5HQ-01	24	263	40	6	36	51	8
TCGA-NC-A5HR-01	19	272	19	3	24	55	17
TCGA-NC-A5HT-01	38	270	35	12	25	20	14
TCGA-NK-A5CR-01	40	212	25	0	39	58	8
TCGA-NK-A5CT-01	10	223	28	18	77	45	6
TCGA-NK-A5CX-01	2	164	14	2	5	27	1
TCGA-NK-A5D1-01	19	57	27	7	23	21	6
TCGA-NK-A7XE-01	13	0	7	11	80	21	0
TCGA-O2-A52N-01	19	404	29	12	87	66	18
TCGA-O2-A52Q-01	32	886	30	52	190	35	0
TCGA-O2-A52S-01	33	234	29	28	106	34	7
TCGA-O2-A52V-01	12	214	15	27	14	39	11
TCGA-O2-A52W-01	10	52	20	2	11	35	0
TCGA-O2-A5IB-01	10	209	2	4	18	71	0
TCGA-XC-AA0X-01	14	105	14	7	28	55	8
TCGA-3M-AB46-01	10	63	45	4	38	25	13
TCGA-3M-AB47-01	10	23	70	16	0	0	22
TCGA-B7-5816-01	0	126	705	3	0	482	91
TCGA-B7-5818-01	71	24	86	14	36	90	173
TCGA-B7-A5TI-01	2	41	514	24	9	85	18
TCGA-B7-A5TJ-01	18	3	186	16	0	0	89
TCGA-B7-A5TK-01	1	8	45	1	14	0	1
TCGA-B7-A5TN-01	0	22	39	26	0	0	13
TCGA-BR-4183-01	10	0	43	5	1	0	11
TCGA-BR-4184-01	0	0	4105	0	0	32	0
TCGA-BR-4187-01	1	0	25	9	1	0	2
TCGA-BR-4188-01	4	0	83	1	4	0	11
TCGA-BR-4191-01	32	89	38	14	34	30	17
TCGA-BR-4201-01	0	24	1052	83	0	328	10
TCGA-BR-4253-01	9	3	38	10	10	10	24
TCGA-BR-4255-01	8	3	36	9	0	11	7
TCGA-BR-4256-01	10	85	627	0	5	325	85
TCGA-BR-4257-01	0	91	663	54	0	369	56
TCGA-BR-4267-01	1	31	21	7	15	6	26
TCGA-BR-4279-01	0	5	28	19	0	5	4
TCGA-BR-4280-01	0	74	380	0	0	233	85
TCGA-BR-4292-01	0	0	1326	118	0	9	43
TCGA-BR-4294-01	6	13	11	0	1	8	0
TCGA-BR-4357-01	19	44	43	10	58	33	112
TCGA-BR-4361-01	0	0	1038	0	0	1889	14
TCGA-BR-4362-01	0	0	1085	0	0	382	242
TCGA-BR-4363-01	0	5	376	19	0	154	32
TCGA-BR-4366-01	17	22	72	0	21	12	35
TCGA-BR-4368-01	16	39	987	27	0	352	13
TCGA-BR-4369-01	16	0	64	11	22	0	120
TCGA-BR-4370-01	9	0	1014	128	0	39	32
TCGA-BR-4371-01	9	2	129	27	11	0	25
TCGA-BR-6452-01	0	293	2189	0	0	3447	198
TCGA-BR-6453-01	7	0	55	0	4	0	160
TCGA-BR-6454-01	4	31	52	9	18	16	49
TCGA-BR-6455-01	13	12	80	2	4	1	3
TCGA-BR-6456-01	1	18	10	0	3	10	5
TCGA-BR-6457-01	5	8	56	5	6	0	61
TCGA-BR-6458-01	3	0	57	0	8	0	307
TCGA-BR-6563-01	3	0	53	5	1	2	22
TCGA-BR-6564-01	2	9	13	13	4	0	0
TCGA-BR-6565-01	7	31	53	22	14	31	18
TCGA-BR-6566-01	0	107	607	13	0	253	68
TCGA-BR-6705-01	2	3	49	6	11	2	43
TCGA-BR-6706-01	8	0	32	0	0	13	190
TCGA-BR-6707-01	4	9	58	9	6	0	4
TCGA-BR-6709-01	5	5	12	1	6	15	9
TCGA-BR-6801-01	10	0	35	11	5	0	0
TCGA-BR-6802-01	0	0	401	0	0	104	19
TCGA-BR-6803-01	2	7	7	1	1	0	1
TCGA-BR-6852-01	6	87	752	11	0	241	75
TCGA-BR-7196-01	12	23	33	0	8	0	10
TCGA-BR-7197-01	16	0	85	12	5	0	106
TCGA-BR-7703-01	4	66	521	26	7	120	33
TCGA-BR-7704-01	31	104	62	3	60	26	163
TCGA-BR-7707-01	0	49	980	31	0	367	101
TCGA-BR-7715-01	6	18	79	21	1	4	38
TCGA-BR-7716-01	9	35	24	9	70	16	32
TCGA-BR-7717-01	7	3	93	10	12	0	53
TCGA-BR-7722-01	3	2	36	9	3	3	2
TCGA-BR-7723-01	17	12	54	0	8	15	102
TCGA-BR-7851-01	0	66	1160	93	0	230	22
TCGA-BR-7901-01	17	17	57	4	30	19	85
TCGA-BR-7957-01	6	10	29	11	0	0	5
TCGA-BR-7958-01	23	33	54	4	19	9	66
TCGA-BR-7959-01	6	2	56	16	12	2	31
TCGA-BR-8058-01	2	9	11	2	10	15	11
TCGA-BR-8059-01	20	162	380	0	22	123	129
TCGA-BR-8060-01	29	25	48	0	22	29	128
TCGA-BR-8077-01	6	16	67	19	11	4	18
TCGA-BR-8078-01	0	64	1102	70	0	304	64
TCGA-BR-8080-01	0	28	90	1	9	3	92
TCGA-BR-8081-01	1	56	750	45	0	136	34
TCGA-BR-8284-01	15	29	295	30	4	2	26
TCGA-BR-8285-01	20	5	61	5	0	0	29
TCGA-BR-8286-01	21	9	68	2	10	10	48
TCGA-BR-8289-01	12	30	58	6	13	8	112
TCGA-BR-8291-01	0	8	11	0	3	0	10
TCGA-BR-8295-01	0	4	18	4	9	2	20
TCGA-BR-8296-01	0	4	61	9	16	0	0
TCGA-BR-8297-01	12	0	83	0	19	0	177
TCGA-BR-8360-01	1	70	751	45	0	111	22
TCGA-BR-8361-01	16	34	1212	79	0	322	77
TCGA-BR-8363-01	11	92	732	25	0	357	113
TCGA-BR-8364-01	4	1	7	3	1	7	2
TCGA-BR-8365-01	2	5	14	6	1	0	1
TCGA-BR-8366-01	25	0	51	0	3	16	115
TCGA-BR-8367-01	1	5	49	5	3	0	12
TCGA-BR-8368-01	2	23	879	44	0	83	42
TCGA-BR-8369-01	20	24	101	0	8	1	102
TCGA-BR-8370-01	8	43	74	0	6	0	11
TCGA-BR-8371-01	4	0	10	0	0	7	4
TCGA-BR-8372-01	0	83	620	0	0	687	54
TCGA-BR-8373-01	0	6	50	15	7	13	22
TCGA-BR-8380-01	0	0	60	19	0	0	12
TCGA-BR-8381-01	23	24	87	0	13	0	16
TCGA-BR-8382-01	0	69	732	26	0	142	56
TCGA-BR-8384-01	10	5	27	0	1	0	19
TCGA-BR-8483-01	10	29	83	1	2	0	29
TCGA-BR-8484-01	9	3	40	7	6	8	27
TCGA-BR-8485-01	12	0	25	0	7	0	344
TCGA-BR-8486-01	8	10	31	0	5	14	0
TCGA-BR-8487-01	0	235	1877	7	0	1074	0
TCGA-BR-8588-01	9	12	84	0	4	0	42
TCGA-BR-8589-01	11	0	0	0	0	0	1378
TCGA-BR-8590-01	4	3	43	0	10	0	95
TCGA-BR-8591-01	15	156	941	12	0	435	68
TCGA-BR-8592-01	2	1	32	6	0	0	2
TCGA-BR-8676-01	8	13	41	9	5	0	23
TCGA-BR-8677-01	10	13	37	19	4	1	0
TCGA-BR-8678-01	2	25	52	29	15	0	13
TCGA-BR-8679-01	10	6	121	1	24	0	38
TCGA-BR-8680-01	0	603	1435	3472	0	0	2302
TCGA-BR-8682-01	0	0	59	18	1	0	6
TCGA-BR-8683-01	16	42	90	4	8	14	13
TCGA-BR-8686-01	7	30	64	14	12	0	11
TCGA-BR-8687-01	16	0	24	0	5	0	188
TCGA-BR-8690-01	5	41	76	5	18	15	33
TCGA-BR-A44T-01	0	1	12	8	0	2	0
TCGA-BR-A44U-01	7	1	72	4	3	0	24
TCGA-BR-A452-01	15	0	23	6	24	0	63
TCGA-BR-A453-01	7	26	45	3	0	3	2
TCGA-BR-A4CQ-01	30	40	100	4	13	2	35
TCGA-BR-A4CR-01	10	22	35	0	2	9	7
TCGA-BR-A4CS-01	17	34	85	16	17	0	25
TCGA-BR-A4IU-01	0	1	14	9	0	2	2
TCGA-BR-A4IV-01	3	10	11	1	2	5	8
TCGA-BR-A4IY-01	2	50	82	5	21	14	13
TCGA-BR-A4IZ-01	0	0	13	4	0	0	3
TCGA-BR-A4J1-01	0	15	41	12	8	1	10
TCGA-BR-A4J2-01	2	1	51	10	0	0	6
TCGA-BR-A4J4-01	13	16	64	2	2	0	4
TCGA-BR-A4J5-01	4	13	69	0	0	0	29
TCGA-BR-A4J6-01	5	17	5	0	2	8	2
TCGA-BR-A4J7-01	4	0	53	5	0	0	6
TCGA-BR-A4J8-01	0	2	69	21	6	4	13
TCGA-BR-A4J9-01	2	4	29	4	2	1	6
TCGA-BR-A4PD-01	13	7	22	0	10	19	122
TCGA-BR-A4PE-01	25	33	126	3	13	0	55
TCGA-BR-A4PF-01	11	24	56	0	9	7	12
TCGA-BR-A4QI-01	13	16	58	15	11	3	34
TCGA-BR-A4QL-01	34	0	1613	113	0	118	74
TCGA-BR-A4QM-01	9	10	54	12	2	6	30
TCGA-CD-5798-01	6	14	57	12	6	0	25
TCGA-CD-5799-01	0	10	36	8	0	0	3
TCGA-CD-5800-01	20	6	97	33	31	6	10
TCGA-CD-5801-01	40	16	71	14	16	55	333
TCGA-CD-5802-01	5	5	24	6	14	10	0
TCGA-CD-5803-01	0	12	19	4	5	2	3
TCGA-CD-5804-01	3	8	56	7	9	2	4
TCGA-CD-5813-01	3	35	86	10	23	38	28
TCGA-CD-8524-01	13	24	113	10	3	0	27
TCGA-CD-8525-01	0	8	29	19	24	4	15
TCGA-CD-8526-01	2	8	36	4	3	0	4
TCGA-CD-8527-01	12	34	184	11	10	14	43
TCGA-CD-8528-01	8	14	93	10	0	0	10
TCGA-CD-8529-01	51	164	81	6	112	54	37
TCGA-CD-8530-01	1	6	37	0	15	0	56
TCGA-CD-8531-01	13	63	125	6	7	80	31
TCGA-CD-8532-01	2	1	24	8	3	9	3
TCGA-CD-8533-01	9	2	111	19	6	0	8
TCGA-CD-8534-01	5	0	45	2	13	4	3
TCGA-CD-8535-01	46	11	66	13	17	2	179
TCGA-CD-8536-01	2	53	731	27	0	130	20
TCGA-CD-A486-01	18	12	66	8	3	0	5
TCGA-CD-A487-01	19	13	48	4	22	0	109
TCGA-CD-A489-01	7	12	29	12	6	14	16
TCGA-CD-A48A-01	21	10	82	20	11	7	140
TCGA-CD-A48C-01	6	30	78	18	14	0	126
TCGA-CD-A4MG-01	0	278	1528	8	0	757	27
TCGA-CD-A4MH-01	4	10	57	0	10	14	4
TCGA-CD-A4MI-01	0	158	639	49	0	236	29
TCGA-CD-A4MJ-01	0	54	477	1	0	169	19
TCGA-CG-4300-01	12	17	80	7	4	4	39
TCGA-CG-4301-01	8	8	26	0	15	2	5
TCGA-CG-4304-01	0	5	28	7	18	18	7
TCGA-CG-4305-01	7	103	803	22	0	314	62
TCGA-CG-4306-01	17	41	930	58	0	130	16
TCGA-CG-4436-01	9	0	80	0	15	0	116
TCGA-CG-4437-01	45	207	174	6	83	81	53
TCGA-CG-4438-01	0	32	65	4	37	21	12
TCGA-CG-4440-01	7	21	48	22	18	2	35
TCGA-CG-4441-01	6	9	57	18	0	0	45
TCGA-CG-4442-01	0	98	805	33	0	619	25
TCGA-CG-4443-01	11	37	26	0	23	17	3
TCGA-CG-4444-01	17	2	44	0	10	0	157
TCGA-CG-4449-01	12	4	39	11	16	15	14
TCGA-CG-4455-01	12	13	10	2	3	7	7
TCGA-CG-4460-01	0	0	1920	242	0	0	39
TCGA-CG-4462-01	2	2	56	10	3	0	24
TCGA-CG-4465-01	4	84	357	6	0	180	56
TCGA-CG-4466-01	15	4	56	0	18	0	155
TCGA-CG-4469-01	19	6	107	0	13	0	240
TCGA-CG-4474-01	0	1	78	16	8	0	4
TCGA-CG-4475-01	3	7	25	7	7	17	7
TCGA-CG-4476-01	6	34	50	6	27	15	8
TCGA-CG-4477-01	11	14	27	5	7	0	7
TCGA-CG-5716-01	0	5	12	4	0	1	2
TCGA-CG-5717-01	8	40	21	0	40	35	20
TCGA-CG-5718-01	20	17	40	9	9	6	6
TCGA-CG-5719-01	10	0	51	9	15	4	1
TCGA-CG-5720-01	11	18	45	1	11	6	11
TCGA-CG-5721-01	0	0	1349	0	0	3615	0
TCGA-CG-5722-01	5	16	51	16	8	3	5
TCGA-CG-5723-01	0	0	1249	47	0	521	56
TCGA-CG-5724-01	11	8	62	7	3	0	52
TCGA-CG-5725-01	3	15	19	9	0	0	4
TCGA-CG-5726-01	0	36	972	100	0	305	15
TCGA-CG-5727-01	12	33	93	37	12	0	16
TCGA-CG-5728-01	0	55	1061	49	0	308	62
TCGA-CG-5730-01	24	15	98	29	28	6	2
TCGA-CG-5732-01	11	15	28	5	5	5	10
TCGA-CG-5733-01	1	91	711	72	0	275	43
TCGA-CG-5734-01	11	3	62	12	0	0	24
TCGA-D7-5577-01	26	17	53	13	3	0	32
TCGA-D7-5578-01	8	4	124	2	36	0	119
TCGA-D7-5579-01	0	29	38	20	14	11	62
TCGA-D7-6518-01	7	11	51	6	9	0	20
TCGA-D7-6519-01	4	22	19	13	3	4	2
TCGA-D7-6520-01	6	5	36	2	13	0	14
TCGA-D7-6521-01	0	5	46	31	6	0	0
TCGA-D7-6522-01	0	5	37	2	5	0	17
TCGA-D7-6524-01	0	22	72	26	0	0	4
TCGA-D7-6525-01	10	27	56	13	15	0	80
TCGA-D7-6526-01	17	37	69	11	26	4	104
TCGA-D7-6527-01	10	0	56	0	24	0	177
TCGA-D7-6528-01	37	6	68	0	41	0	270
TCGA-D7-6815-01	18	23	110	0	8	0	12
TCGA-D7-6817-01	6	18	54	0	4	7	16
TCGA-D7-6818-01	9	0	33	0	3	0	147
TCGA-D7-6820-01	14	16	40	4	23	17	7
TCGA-D7-6822-01	16	1	54	0	19	13	204
TCGA-D7-8570-01	10	30	75	5	21	0	13
TCGA-D7-8572-01	25	56	73	24	14	3	27
TCGA-D7-8573-01	5	7	57	10	3	8	15
TCGA-D7-8574-01	3	8	32	0	1	0	5
TCGA-D7-8575-01	5	11	27	8	2	0	4
TCGA-D7-8576-01	7	4	48	4	3	5	0
TCGA-D7-8578-01	3	6	53	4	0	0	1
TCGA-D7-8579-01	5	0	56	2	0	0	80
TCGA-D7-A4YT-01	26	135	70	12	56	32	33
TCGA-D7-A4YU-01	18	29	106	15	13	0	104
TCGA-D7-A4YV-01	6	32	828	57	0	40	37
TCGA-D7-A4YX-01	6	2	75	9	8	0	0
TCGA-D7-A4YY-01	26	45	312	11	0	52	104
TCGA-D7-A4Z0-01	0	0	26	0	0	0	340
TCGA-D7-A6ET-01	4	5	16	3	3	1	2
TCGA-D7-A6EV-01	13	11	109	10	14	0	47
TCGA-D7-A6EX-01	8	38	55	26	6	0	20
TCGA-D7-A6EY-01	0	67	862	0	0	450	182
TCGA-D7-A6EZ-01	16	85	67	1	60	41	44
TCGA-D7-A6F0-01	7	19	69	19	20	0	23
TCGA-D7-A6F2-01	1	13	52	7	5	6	6
TCGA-D7-A747-01	12	0	24	0	8	0	82
TCGA-D7-A748-01	0	3	33	4	0	0	11
TCGA-D7-A74A-01	8	8	74	9	86	0	10
TCGA-D7-A74B-01	7	1	15	5	0	7	7
