Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-68-8251-01	1.38E+00	2.04E+00	2.70E+00	2.03E+00	1.32E+00	9.03E-01	1.72E+00	2.64E+00
TCGA-68-A59J-01	3.05E+00	3.36E+00	1.98E+00	2.66E+00	2.07E+00	9.28E-01	7.84E-01	2.14E+00
TCGA-6A-AB49-01	4.34E+00	4.06E+00	8.61E-01	3.30E+00	2.72E+00	8.88E-01	7.10E-01	9.77E-01
TCGA-70-6722-01	3.41E+00	3.75E+00	9.55E-01	1.99E+00	9.80E-01	7.40E-01	5.65E-01	1.03E+00
TCGA-70-6723-01	1.47E+00	1.78E+00	2.91E-01	1.22E+00	1.16E+00	5.93E-01	5.89E-01	8.31E-01
TCGA-77-6842-01	2.71E+00	2.85E+00	1.11E+00	2.62E+00	2.45E+00	7.84E-01	8.16E-01	1.46E+00
TCGA-77-6843-01	1.32E+00	1.72E+00	9.38E-01	2.04E+00	2.00E+00	5.37E-01	6.70E-01	1.15E+00
TCGA-77-6844-01	1.49E+00	1.64E+00	9.34E-01	1.81E+00	1.44E+00	9.84E-01	9.04E-01	9.46E-01
TCGA-77-6845-01	1.74E+00	1.81E+00	7.96E-01	2.11E+00	1.94E+00	7.22E-01	6.12E-01	1.17E+00
TCGA-77-7139-01	1.97E+00	2.25E+00	7.89E-01	1.66E+00	1.70E+00	7.92E-01	8.44E-01	1.43E+00
TCGA-77-7140-01	1.26E+00	2.25E+00	8.85E-01	2.69E+00	2.38E+00	7.25E-01	6.97E-01	1.21E+00
TCGA-77-7141-01	2.70E+00	3.35E+00	3.94E+00	3.74E+00	3.63E+00	1.04E+00	1.03E+00	4.17E+00
TCGA-77-7142-01	2.43E+00	2.66E+00	1.05E+00	1.86E+00	1.60E+00	8.35E-01	1.05E+00	1.24E+00
TCGA-77-7335-01	1.19E+00	1.98E+00	1.30E+00	2.02E+00	1.78E+00	7.90E-01	9.92E-01	1.28E+00
TCGA-77-7337-01	2.27E+00	2.78E+00	1.14E+00	2.78E+00	2.55E+00	1.03E+00	7.34E-01	1.36E+00
TCGA-77-7338-01	1.05E+00	1.20E+00	8.82E-01	1.39E+00	1.38E+00	1.30E-01	6.83E-01	8.89E-01
TCGA-77-7463-01	4.23E+00	4.09E+00	8.05E-01	2.30E+00	2.24E+00	8.54E-01	8.69E-01	1.54E+00
TCGA-77-7465-01	2.99E+00	3.00E+00	9.13E-01	2.77E+00	2.35E+00	8.65E-01	9.02E-01	1.34E+00
TCGA-77-8007-01	1.24E+00	1.39E+00	5.31E-01	1.11E+00	1.11E+00	4.64E-01	5.98E-01	7.93E-01
TCGA-77-8008-01	2.02E+00	1.97E+00	1.16E-01	1.75E+00	1.68E+00	6.83E-01	6.55E-01	1.13E+00
TCGA-77-8009-01	1.15E+00	1.36E+00	1.03E+00	1.25E+00	1.29E+00	8.07E-01	8.88E-01	1.23E+00
TCGA-77-8128-01	2.70E+00	2.53E+00	7.81E-01	2.67E+00	2.09E+00	7.09E-01	1.12E+00	1.44E+00
TCGA-77-8130-01	1.35E+00	1.74E+00	5.26E-01	2.04E+00	1.82E+00	6.21E-01	7.70E-01	1.22E+00
TCGA-77-8131-01	7.19E-01	8.06E-01	5.68E-01	1.45E+00	1.01E+00	4.28E-01	5.05E-01	2.15E-01
TCGA-77-8133-01	3.12E+00	3.94E+00	7.29E-01	2.58E+00	2.33E+00	1.13E+00	9.48E-01	1.45E+00
TCGA-77-8136-01	2.53E+00	2.47E+00	3.65E+00	2.50E+00	1.93E+00	7.62E-01	8.35E-01	3.91E+00
TCGA-77-8138-01	1.15E+00	1.22E+00	4.09E-01	1.25E+00	1.17E+00	4.57E-01	4.90E-01	7.18E-01
TCGA-77-8139-01	1.58E+00	2.14E+00	8.16E-01	2.33E+00	1.58E+00	7.08E-01	8.03E-01	1.01E+00
TCGA-77-8140-01	2.97E+00	3.28E+00	2.04E+00	3.33E+00	2.48E+00	8.11E-01	5.77E-01	2.19E+00
TCGA-77-8143-01	1.46E+00	1.47E+00	6.05E-01	1.59E+00	1.74E+00	6.21E-01	7.54E-01	1.01E+00
TCGA-77-8144-01	4.03E+00	3.93E+00	1.29E+00	2.73E+00	2.33E+00	9.76E-01	9.22E-01	1.57E+00
TCGA-77-8145-01	9.52E-01	1.27E+00	6.23E-01	1.36E+00	1.29E+00	5.91E-01	7.17E-01	7.41E-01
TCGA-77-8146-01	1.88E+00	1.75E+00	5.57E-01	1.58E+00	1.50E+00	6.98E-01	5.95E-01	5.77E-01
TCGA-77-8148-01	1.98E+00	2.16E+00	6.17E-01	2.51E+00	1.66E+00	9.50E-01	1.21E+00	1.21E+00
TCGA-77-8150-01	1.65E+00	1.76E+00	5.05E-01	1.64E+00	1.29E+00	4.18E-01	6.77E-01	6.45E-01
TCGA-77-8153-01	1.62E+00	1.67E+00	6.08E-01	1.60E+00	1.74E+00	5.12E-01	7.30E-01	1.36E+00
TCGA-77-8154-01	1.76E+00	1.86E+00	7.77E-01	1.90E+00	1.48E+00	7.68E-01	8.09E-01	1.12E+00
TCGA-77-8156-01	1.85E+00	2.16E+00	5.38E-01	1.93E+00	1.59E+00	7.42E-01	8.51E-01	8.44E-01
TCGA-77-A5FZ-01	4.29E-02	4.23E-02	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00
TCGA-77-A5G1-01	1.62E+00	1.76E+00	7.64E-01	1.72E+00	1.60E+00	5.48E-01	5.03E-01	1.23E+00
TCGA-77-A5G3-01	5.01E+00	5.23E+00	1.71E+00	3.35E+00	3.19E+00	1.42E+00	1.01E+00	1.90E+00
TCGA-77-A5G6-01	5.18E+00	4.72E+00	1.04E+00	3.04E+00	2.33E+00	9.40E-01	1.14E+00	1.16E+00
TCGA-77-A5G7-01	8.98E-01	1.10E+00	6.77E-01	1.12E+00	1.37E+00	3.85E-01	5.66E-01	1.09E+00
TCGA-77-A5G8-01	2.32E+00	2.70E+00	6.31E-01	2.26E+00	2.22E+00	7.19E-01	7.59E-01	5.85E-01
TCGA-77-A5GA-01	1.68E+00	1.70E+00	6.51E-01	1.39E+00	1.35E+00	7.39E-01	8.08E-01	1.10E+00
TCGA-77-A5GB-01	5.18E-01	7.28E-01	1.78E+00	9.10E-01	1.01E+00	5.02E-01	6.31E-01	1.65E+00
TCGA-77-A5GF-01	9.75E-01	1.30E+00	7.52E-01	1.48E+00	1.00E+00	5.63E-01	5.78E-01	6.70E-01
TCGA-77-A5GH-01	2.00E+00	1.95E+00	1.70E+00	2.09E+00	1.73E+00	8.06E-01	8.67E-01	1.62E+00
TCGA-79-5596-01	1.59E+00	2.02E+00	4.11E-01	2.06E+00	1.66E+00	5.87E-01	6.13E-01	1.03E+00
TCGA-85-6175-01	2.97E-01	7.33E-01	3.18E-01	7.93E-01	4.25E-01	4.80E-01	6.09E-01	4.91E-01
TCGA-85-6560-01	2.64E+00	2.57E+00	1.08E+00	3.06E+00	2.68E+00	7.83E-01	1.16E+00	2.06E+00
TCGA-85-6561-01	2.19E+00	2.14E+00	1.16E+00	2.29E+00	1.78E+00	6.97E-01	6.45E-01	1.42E+00
TCGA-85-6798-01	1.75E+00	2.14E+00	9.06E-01	2.32E+00	2.50E+00	6.77E-01	8.26E-01	1.27E+00
TCGA-85-7696-01	1.35E+00	1.79E+00	1.07E+00	2.08E+00	1.74E+00	1.12E+00	1.07E+00	1.30E+00
TCGA-85-7697-01	1.91E+00	2.42E+00	1.02E+00	2.17E+00	1.88E+00	9.20E-01	7.42E-01	1.45E+00
TCGA-85-7698-01	1.04E+00	1.56E+00	7.15E-01	1.66E+00	1.34E+00	6.73E-01	5.90E-01	9.82E-01
TCGA-85-7699-01	1.56E+00	2.55E+00	6.80E-01	2.13E+00	1.91E+00	5.46E-01	1.01E+00	1.14E+00
TCGA-85-7710-01	1.63E+00	1.93E+00	1.35E+00	1.86E+00	1.67E+00	7.98E-01	6.03E-01	1.67E+00
TCGA-85-7843-01	1.90E+00	1.96E+00	1.04E+00	1.80E+00	1.82E+00	6.57E-01	7.89E-01	9.65E-01
TCGA-85-7844-01	1.58E+00	1.75E+00	1.32E-01	1.69E+00	1.76E+00	6.05E-01	6.90E-01	1.17E+00
TCGA-85-7950-01	2.15E+00	2.34E+00	1.37E+00	1.88E+00	1.79E+00	7.45E-01	6.85E-01	1.34E+00
TCGA-85-8048-01	1.23E+00	1.51E+00	6.18E-01	1.33E+00	1.25E+00	6.06E-01	7.45E-01	7.21E-01
TCGA-85-8049-01	2.43E+00	2.48E+00	8.22E-01	1.90E+00	1.81E+00	8.67E-01	7.88E-01	1.45E+00
TCGA-85-8052-01	1.01E+00	1.23E+00	4.95E-01	1.42E+00	1.24E+00	5.54E-01	6.52E-01	1.13E+00
TCGA-85-8070-01	1.83E+00	1.81E+00	7.88E-01	1.94E+00	1.81E+00	5.91E-01	7.97E-01	1.11E+00
TCGA-85-8071-01	3.63E+00	3.55E+00	9.00E-01	2.96E+00	2.63E+00	1.05E+00	9.35E-01	1.53E+00
TCGA-85-8072-01	1.41E+00	1.86E+00	5.33E-01	2.05E+00	1.84E+00	6.24E-01	1.03E+00	1.03E+00
TCGA-85-8276-01	2.15E+00	2.33E+00	9.65E-01	2.50E+00	2.66E+00	9.60E-01	7.32E-01	1.50E+00
TCGA-85-8277-01	2.25E+00	2.27E+00	1.50E+00	2.10E+00	1.54E+00	9.83E-01	9.14E-01	1.52E+00
TCGA-85-8287-01	1.92E+00	2.46E+00	9.26E-01	2.41E+00	1.97E+00	7.85E-01	8.77E-01	1.59E+00
TCGA-85-8288-01	2.07E+00	2.14E+00	7.69E-01	2.04E+00	2.03E+00	8.54E-01	1.01E+00	1.25E+00
TCGA-85-8350-01	3.51E+00	3.50E+00	1.30E+00	2.11E+00	2.03E+00	9.76E-01	6.99E-01	1.46E+00
TCGA-85-8351-01	1.54E+00	1.78E+00	7.00E-01	1.45E+00	1.73E+00	4.67E-01	8.33E-01	1.11E+00
TCGA-85-8352-01	2.17E+00	2.50E+00	1.02E+00	2.40E+00	1.92E+00	8.87E-01	6.35E-01	9.95E-01
TCGA-85-8353-01	1.88E+00	1.78E+00	6.24E-01	1.55E+00	1.56E+00	6.09E-01	6.45E-01	1.39E+00
TCGA-85-8354-01	1.18E+00	1.90E+00	1.63E+00	1.89E+00	1.61E+00	5.85E-01	9.53E-01	1.63E+00
TCGA-85-8355-01	1.72E+00	2.78E+00	6.55E-01	2.69E+00	2.43E+00	9.90E-01	1.03E+00	1.11E+00
TCGA-85-8479-01	1.04E+00	1.46E+00	5.01E-01	1.33E+00	1.08E+00	7.72E-01	8.49E-01	8.84E-01
TCGA-85-8481-01	3.35E+00	3.44E+00	9.13E-01	2.06E+00	2.59E+00	8.09E-01	7.10E-01	1.82E+00
TCGA-85-8580-01	2.57E+00	2.19E+00	5.34E-01	1.98E+00	2.26E+00	9.05E-01	9.56E-01	1.85E+00
TCGA-85-8582-01	3.33E+00	3.67E+00	7.87E-01	2.54E+00	1.98E+00	6.64E-01	7.81E-01	8.69E-01
TCGA-85-8584-01	3.11E+00	2.92E+00	7.78E-01	1.70E+00	1.39E+00	7.88E-01	6.67E-01	8.18E-01
TCGA-85-8664-01	1.96E+00	1.81E+00	8.86E-01	2.15E+00	1.57E+00	5.84E-01	7.67E-01	9.16E-01
TCGA-85-8666-01	2.43E+00	2.15E+00	8.59E-01	2.01E+00	1.51E+00	8.64E-01	6.96E-01	9.50E-01
TCGA-85-A4CL-01	1.92E+00	2.08E+00	1.48E+01	2.23E+00	1.31E+00	1.92E+00	9.72E-01	1.71E+01
TCGA-85-A4CN-01	1.87E+00	2.09E+00	6.93E-01	1.84E+00	1.84E+00	5.49E-01	8.68E-01	1.59E+00
TCGA-85-A4JB-01	4.12E+00	3.81E+00	8.91E-01	3.11E+00	2.94E+00	8.96E-01	6.67E-01	2.12E+00
TCGA-85-A4JC-01	1.87E+00	2.13E+00	1.83E+00	2.18E+00	1.72E+00	8.98E-01	5.47E-01	1.76E+00
TCGA-85-A4PA-01	1.76E-01	1.60E-01	0.00E+00	1.30E-01	2.04E-01	0.00E+00	2.41E-01	2.03E-01
TCGA-85-A4QQ-01	1.38E+00	1.48E+00	3.29E+00	1.74E+00	1.70E+00	9.25E-01	7.16E-01	3.27E+00
TCGA-85-A4QR-01	1.48E+00	1.62E+00	9.38E-01	1.70E+00	1.68E+00	6.94E-01	9.66E-01	1.39E+00
TCGA-85-A50M-01	8.64E-01	9.67E-01	5.93E-01	9.34E-01	6.61E-01	4.94E-01	5.73E-01	6.73E-01
TCGA-85-A50Z-01	3.42E+00	3.90E+00	1.14E+00	3.20E+00	2.90E+00	9.00E-01	8.11E-01	1.66E+00
TCGA-85-A510-01	2.63E+00	2.52E+00	3.10E-01	1.35E+00	9.08E-01	5.47E-01	7.35E-01	4.37E-01
TCGA-85-A511-01	2.28E+00	2.30E+00	9.72E-01	1.77E+00	1.45E+00	8.30E-01	6.76E-01	1.17E+00
TCGA-85-A512-01	1.57E+00	1.65E+00	7.90E-01	1.71E+00	1.58E+00	5.94E-01	4.53E-01	1.11E+00
TCGA-85-A513-01	7.83E-02	3.60E-01	1.69E-01	5.63E-01	2.01E-01	3.15E-01	3.74E-01	3.07E-01
TCGA-85-A53L-01	1.88E+00	1.93E+00	5.21E-01	2.58E+00	2.43E+00	5.28E-01	6.18E-01	6.06E-01
TCGA-85-A5B5-01	2.99E+00	3.45E+00	8.45E-01	3.28E+00	2.57E+00	8.32E-01	8.22E-01	1.56E+00
TCGA-90-7766-01	1.01E+00	1.36E+00	8.67E-01	1.35E+00	1.27E+00	4.62E-01	5.88E-01	1.25E+00
TCGA-90-7767-01	1.03E+00	1.14E+00	6.38E-01	1.16E+00	1.18E+00	6.40E-01	6.64E-01	1.01E+00
TCGA-90-7769-01	4.15E+00	4.33E+00	1.14E+00	3.91E+00	3.01E+00	1.27E+00	9.04E-01	1.40E+00
TCGA-90-7964-01	4.81E+00	4.48E+00	2.85E+00	2.27E+00	2.28E+00	1.33E+00	9.40E-01	3.15E+00
TCGA-90-A4ED-01	5.32E-01	2.21E-01	3.24E-01	2.31E-01	5.31E-01	9.34E+00	9.85E-01	9.47E+00
TCGA-90-A4EE-01	2.02E+00	2.28E+00	3.05E+00	2.54E+00	2.21E+00	1.23E+00	7.63E-01	3.44E+00
TCGA-90-A59Q-01	4.08E+00	3.97E+00	4.93E-01	2.05E+00	1.38E+00	7.94E-01	7.27E-01	8.60E-01
TCGA-92-7340-01	2.53E+00	3.19E+00	2.03E+00	3.58E+00	2.63E+00	1.19E+00	1.21E+00	2.13E+00
TCGA-92-7341-01	1.46E+00	1.57E+00	6.79E-01	1.46E+00	1.73E+00	6.73E-01	9.67E-01	1.03E+00
TCGA-92-8063-01	3.25E+00	3.08E+00	9.06E-01	3.14E+00	2.41E+00	7.69E-01	6.63E-01	1.60E+00
TCGA-92-8064-01	2.03E+00	2.31E+00	4.92E-01	2.30E+00	1.76E+00	7.75E-01	7.77E-01	1.15E+00
TCGA-92-8065-01	1.82E-01	1.02E+00	5.53E+00	1.33E+00	7.26E-01	8.80E-01	6.22E-01	6.01E+00
TCGA-94-7033-01	4.29E-01	1.19E+00	7.14E-01	1.87E+00	1.69E+00	6.09E-01	7.37E-01	5.25E-01
TCGA-94-7557-01	2.32E-01	7.81E-01	1.15E+00	7.02E-01	1.03E+00	6.81E-01	6.23E-01	1.10E+00
TCGA-94-7943-01	1.12E+00	1.42E+00	3.07E+00	1.52E+00	1.20E+00	9.37E-01	6.27E-01	3.37E+00
TCGA-94-8035-01	1.56E+00	1.63E+00	1.19E+00	1.82E+00	1.65E+00	7.65E-01	6.46E-01	1.14E+00
TCGA-94-8490-01	3.96E+00	5.14E+00	1.70E+00	4.77E+00	1.18E+01	1.32E+00	3.43E+00	1.18E+01
TCGA-94-8491-01	3.12E+00	4.40E+00	1.56E+00	5.12E+00	4.49E+00	9.68E-01	1.03E+00	2.33E+00
TCGA-94-A4VJ-01	4.02E+00	3.61E+00	9.77E-01	2.82E+00	2.36E+00	7.99E-01	8.79E-01	1.15E+00
TCGA-94-A5I4-01	2.31E+00	2.19E+00	7.16E-01	2.02E+00	1.92E+00	8.15E-01	8.34E-01	1.45E+00
TCGA-94-A5I6-01	1.51E+00	1.70E+00	7.06E-01	1.56E+00	1.47E+00	5.88E-01	7.42E-01	9.09E-01
TCGA-96-7544-01	2.73E+00	2.80E+00	1.32E+00	3.33E+00	2.56E+00	6.37E-01	1.04E+00	1.59E+00
TCGA-96-7545-01	1.15E+00	1.35E+00	5.75E-01	1.34E+00	1.54E+00	6.23E-01	6.88E-01	9.76E-01
TCGA-96-8169-01	1.44E+00	2.20E+00	6.18E-01	1.93E+00	2.02E+00	7.30E-01	9.42E-01	8.81E-01
TCGA-96-8170-01	2.12E+00	2.52E+00	1.78E+00	1.86E+00	1.71E+00	6.79E-01	5.96E-01	1.55E+00
TCGA-96-A4JK-01	3.83E+00	3.59E+00	2.05E+00	3.70E+00	3.30E+00	1.22E+00	1.13E+00	2.07E+00
TCGA-96-A4JL-01	3.25E-01	4.72E-01	3.50E-01	6.58E-01	5.06E-01	5.19E-01	6.30E-01	5.00E-01
TCGA-98-7454-01	2.08E+00	2.10E+00	1.04E+00	1.75E+00	1.39E+00	7.96E-01	6.30E-01	8.86E-01
TCGA-98-8020-01	5.44E-01	1.18E+00	1.10E+00	1.39E+00	7.21E-01	2.27E-01	6.92E-01	1.02E+00
TCGA-98-8021-01	3.29E+00	3.34E+00	1.68E+01	2.79E+00	2.51E+00	1.72E+00	8.92E-01	1.85E+01
TCGA-98-8022-01	1.48E+00	2.01E+00	9.75E-01	2.19E+00	1.97E+00	7.65E-01	8.57E-01	1.01E+00
TCGA-98-8023-01	2.02E+00	1.97E+00	4.56E-01	1.99E+00	2.03E+00	6.57E-01	6.77E-01	1.18E+00
TCGA-98-A538-01	6.48E+00	5.70E+00	2.46E+00	4.30E+00	3.56E+00	1.15E+00	8.41E-01	2.43E+00
TCGA-98-A539-01	1.68E+00	1.68E+00	9.30E-01	1.30E+00	1.14E+00	7.92E-01	6.43E-01	6.82E-01
TCGA-98-A53A-01	2.80E+00	2.82E+00	6.69E-01	2.21E+00	2.03E+00	8.53E-01	8.31E-01	1.77E+00
TCGA-98-A53B-01	1.25E+00	1.81E+00	8.47E-01	1.66E+00	1.72E+00	6.01E-01	6.61E-01	1.03E+00
TCGA-98-A53C-01	7.04E-02	8.93E-02	0.00E+00	5.10E-02	1.58E-01	0.00E+00	1.21E-01	1.23E-01
TCGA-98-A53H-01	5.42E-01	6.36E-01	1.40E-01	3.79E-01	3.32E-01	1.70E-01	4.11E-02	1.71E-01
TCGA-98-A53I-01	3.05E+00	2.60E+00	1.20E+00	3.21E+00	2.62E+00	1.04E+00	9.61E-01	1.40E+00
TCGA-98-A53J-01	1.14E+00	1.45E+00	1.27E+00	1.35E+00	9.73E-01	7.88E-01	8.57E-01	1.39E+00
TCGA-J1-A4AH-01	1.10E+00	1.45E+00	1.59E+00	1.56E+00	1.46E+00	7.88E-01	8.04E-01	1.50E+00
TCGA-L3-A4E7-01	1.16E+00	1.22E+00	2.30E-01	1.06E+00	1.01E+00	3.35E-01	6.52E-01	8.11E-01
TCGA-L3-A524-01	3.31E+00	3.05E+00	6.82E-01	2.59E+00	2.34E+00	7.54E-01	8.96E-01	1.60E+00
TCGA-LA-A446-01	3.25E+00	3.34E+00	1.42E+00	2.32E+00	1.78E+00	1.07E+00	1.06E+00	1.42E+00
TCGA-LA-A7SW-01	3.12E-01	8.89E-01	6.52E-01	1.29E+00	1.13E+00	3.00E-02	6.98E-01	1.05E+00
TCGA-MF-A522-01	1.95E+00	2.64E+00	9.40E+00	2.94E+00	2.59E+00	1.69E+00	1.07E+00	9.92E+00
TCGA-NC-A5HD-01	3.61E+00	3.38E+00	1.15E+00	3.89E+00	2.79E+00	1.00E+00	7.20E-01	1.58E+00
TCGA-NC-A5HE-01	2.02E+00	2.32E+00	6.92E-01	1.62E+00	1.45E+00	7.55E-01	6.98E-01	8.84E-01
TCGA-NC-A5HF-01	2.15E+00	2.45E+00	7.78E-01	2.74E+00	2.22E+00	4.52E-01	7.93E-01	1.07E+00
TCGA-NC-A5HG-01	2.85E+00	4.41E+00	1.91E+00	4.82E+00	4.49E+00	1.89E+00	1.39E+00	2.31E+00
TCGA-NC-A5HH-01	2.34E+00	2.82E+00	8.12E-01	2.69E+00	2.06E+00	1.17E+00	1.11E+00	1.47E+00
TCGA-NC-A5HI-01	4.37E+00	4.52E+00	1.93E+00	2.24E+00	2.25E+00	8.67E-01	1.07E+00	1.87E+00
TCGA-NC-A5HJ-01	4.92E+00	4.71E+00	8.56E-01	2.74E+00	2.05E+00	8.01E-01	8.09E-01	1.41E+00
TCGA-NC-A5HK-01	2.79E+00	3.20E+00	7.96E-01	2.53E+00	1.86E+00	6.76E-01	8.13E-01	1.06E+00
TCGA-NC-A5HL-01	1.84E+00	2.16E+00	7.43E-01	2.16E+00	1.71E+00	8.33E-01	7.81E-01	1.42E+00
TCGA-NC-A5HM-01	2.57E+00	2.49E+00	7.74E-01	2.45E+00	2.10E+00	8.20E-01	6.91E-01	9.89E-01
TCGA-NC-A5HN-01	3.96E+00	3.57E+00	1.11E+00	4.39E+00	3.91E+00	1.54E+00	1.07E+00	2.56E+00
TCGA-NC-A5HO-01	1.82E+00	2.43E+00	8.01E-01	2.41E+00	2.55E+00	6.86E-01	6.83E-01	1.53E+00
TCGA-NC-A5HP-01	4.35E+00	3.95E+00	1.61E+00	2.34E+00	2.08E+00	9.13E-01	9.34E-01	1.61E+00
TCGA-NC-A5HQ-01	2.64E+00	3.21E+00	9.83E-01	2.66E+00	2.19E+00	9.88E-01	1.07E+00	1.20E+00
TCGA-NC-A5HR-01	3.69E+00	3.31E+00	7.53E-01	3.01E+00	2.33E+00	8.29E-01	6.40E-01	1.41E+00
TCGA-NC-A5HT-01	3.03E+00	2.94E+00	7.64E-01	2.14E+00	2.00E+00	9.07E-01	8.84E-01	1.03E+00
TCGA-NK-A5CR-01	2.39E+00	2.62E+00	9.49E-01	2.33E+00	2.02E+00	9.50E-01	8.11E-01	1.21E+00
TCGA-NK-A5CT-01	2.98E+00	3.38E+00	1.48E+00	2.34E+00	1.89E+00	8.07E-01	8.07E-01	1.65E+00
TCGA-NK-A5CX-01	2.20E+00	2.40E+00	3.23E-01	1.65E+00	1.66E+00	4.47E-01	5.84E-01	5.56E-01
TCGA-NK-A5D1-01	1.20E+00	1.57E+00	7.61E-01	1.62E+00	1.63E+00	7.71E-01	7.19E-01	9.44E-01
TCGA-NK-A7XE-01	3.43E-01	4.84E-01	1.88E+00	4.64E-01	8.76E-01	4.01E-01	5.48E-01	1.87E+00
TCGA-O2-A52N-01	4.12E+00	3.96E+00	1.39E+00	3.59E+00	2.72E+00	8.55E-01	8.15E-01	1.60E+00
TCGA-O2-A52Q-01	1.07E+01	1.15E+01	4.78E+00	5.04E+00	3.49E+00	1.53E+00	1.15E+00	4.88E+00
TCGA-O2-A52S-01	2.23E+00	2.67E+00	2.08E+00	2.73E+00	2.12E+00	9.58E-01	8.09E-01	1.92E+00
TCGA-O2-A52V-01	2.65E+00	2.54E+00	8.00E-01	1.94E+00	1.42E+00	1.07E+00	7.82E-01	1.31E+00
TCGA-O2-A52W-01	1.04E+00	1.01E+00	5.37E-01	8.14E-01	1.28E+00	5.11E-01	6.20E-01	8.89E-01
TCGA-O2-A5IB-01	2.33E+00	2.38E+00	7.22E-01	2.28E+00	2.27E+00	8.36E-01	3.07E-01	1.35E+00
TCGA-XC-AA0X-01	1.92E+00	1.79E+00	9.00E-01	1.58E+00	1.73E+00	8.52E-01	6.61E-01	1.31E+00
