Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
TCGA-33-6738-01	8	207	55	17	71	48	13	5
TCGA-33-A4WN-01	15	71	32	18	85	32	4	0
TCGA-33-A5GW-01	11	68	27	12	95	29	7	0
TCGA-33-AAS8-01	4	141	54	31	27	31	0	0
TCGA-33-AASB-01	11	343	28	9	33	16	7	10
TCGA-33-AASD-01	0	273	94	20	27	42	0	0
TCGA-33-AASI-01	31	278	6	29	97	38	3	18
TCGA-33-AASJ-01	25	47	4	18	92	14	22	6
TCGA-33-AASL-01	20	211	11	11	65	47	10	6
TCGA-34-2596-01	22	146	23	19	75	39	0	7
TCGA-34-2600-01	24	134	44	26	252	27	50	14
TCGA-34-2604-01	0	498	129	36	28	42	8	19
TCGA-34-2605-01	9	236	43	19	115	31	19	6
TCGA-34-2608-01	8	66	32	19	31	31	4	0
TCGA-34-2609-01	3	188	39	29	10	28	0	8
TCGA-34-5231-01	17	436	86	52	97	112	16	18
TCGA-34-5232-01	6	95	76	47	17	0	7	7
TCGA-34-5234-01	12	138	13	14	2	41	0	1
TCGA-34-5236-01	11	137	30	14	34	30	4	9
TCGA-34-5239-01	13	188	21	25	22	28	0	12
TCGA-34-5240-01	15	101	29	19	29	17	5	3
TCGA-34-5241-01	8	122	34	17	29	43	3	1
TCGA-34-5927-01	11	127	57	32	50	41	0	6
TCGA-34-5928-01	20	97	37	36	216	27	18	5
TCGA-34-5929-01	0	136	23	10	73	22	14	2
TCGA-34-7107-01	7	101	83	30	39	46	11	5
TCGA-34-8454-01	17	288	0	9	333	30	29	5
TCGA-34-8455-01	0	473	72	11	24	28	1	5
TCGA-34-8456-01	4	14	12	2	4	9	3	1
TCGA-34-A5IX-01	22	181	7	34	33	60	3	12
TCGA-37-3783-01	17	94	29	19	249	38	47	5
TCGA-37-3789-01	14	129	12	19	141	23	23	6
TCGA-37-3792-01	9	763	105	15	94	102	13	20
TCGA-37-4129-01	0	0	0	2	0	4	0	0
TCGA-37-4130-01	2	1099	106	61	45	71	9	26
TCGA-37-4132-01	25	241	39	12	19	44	0	5
TCGA-37-4133-01	0	119	70	67	38	48	4	17
TCGA-37-4135-01	0	211	89	27	24	35	0	4
TCGA-37-4141-01	7	251	46	35	25	22	0	19
TCGA-37-5819-01	4	638	132	51	43	35	12	11
TCGA-37-A5EL-01	20	304	52	36	62	31	16	10
TCGA-37-A5EM-01	17	230	60	19	37	55	14	0
TCGA-37-A5EN-01	0	121	76	25	25	38	9	5
TCGA-39-5011-01	24	634	20	11	70	9	20	5
TCGA-39-5016-01	28	229	94	61	25	32	0	12
TCGA-39-5019-01	9	103	32	22	18	33	3	6
TCGA-39-5021-01	7	98	33	7	17	22	5	8
TCGA-39-5022-01	2	40	5	6	157	22	19	2
TCGA-39-5024-01	9	34	59	14	92	44	5	8
TCGA-39-5028-01	9	43	3	16	110	20	21	0
TCGA-39-5029-01	9	38	39	18	31	36	6	5
TCGA-39-5030-01	8	48	0	124	66	23	7	1
TCGA-39-5031-01	72	149	2	4	484	13	88	5
TCGA-39-5034-01	8	576	69	33	39	51	3	0
TCGA-39-5035-01	19	38	27	27	65	10	9	5
TCGA-39-5036-01	4	143	49	34	35	45	12	6
TCGA-39-5037-01	10	132	42	32	19	43	14	7
TCGA-39-5039-01	14	101	34	22	6	30	1	1
TCGA-39-5040-01	12	408	62	31	30	31	8	9
TCGA-43-2576-01	14	463	70	8	31	63	0	6
TCGA-43-2578-01	0	282	71	0	25	36	7	10
TCGA-43-2581-01	20	971	50	25	32	32	0	10
TCGA-43-3394-01	2	87	16	12	14	43	0	0
TCGA-43-3920-01	12	131	47	8	90	33	7	6
TCGA-43-5668-01	8	592	96	43	31	50	0	4
TCGA-43-5670-01	0	20	33	11	79	10	14	3
TCGA-43-6143-01	0	203	71	19	42	54	8	4
TCGA-43-6647-01	0	97	35	15	20	22	4	7
TCGA-43-6770-01	0	105	50	18	35	51	1	11
TCGA-43-6771-01	8	185	25	17	11	6	0	3
TCGA-43-6773-01	6	5	27	6	11	13	6	2
TCGA-43-7656-01	0	245	83	24	20	56	0	1
TCGA-43-7657-01	1	72	19	26	15	21	3	7
TCGA-43-7658-01	27	129	33	23	19	19	10	2
TCGA-43-8115-01	9	113	15	26	26	56	13	0
TCGA-43-8116-01	10	222	43	32	77	62	6	7
TCGA-43-8118-01	39	486	1	29	154	58	8	19
TCGA-43-A474-01	4	275	47	57	28	30	25	9
TCGA-43-A475-01	18	175	11	28	35	35	0	3
TCGA-43-A56U-01	13	126	0	13	125	33	7	2
TCGA-43-A56V-01	8	173	24	10	23	25	2	11
TCGA-46-3765-01	12	109	52	9	53	26	21	10
TCGA-46-3767-01	3	99	23	3	13	22	0	4
TCGA-46-3768-01	0	153	99	1	38	43	8	10
TCGA-46-3769-01	33	631	37	28	299	56	39	23
TCGA-46-6025-01	5	59	56	22	54	29	1	7
TCGA-46-6026-01	8	88	59	33	45	20	11	0
TCGA-51-4079-01	26	278	46	22	69	42	10	17
TCGA-51-4080-01	2	220	47	21	15	42	5	0
TCGA-51-4081-01	1	123	55	10	12	32	7	8
TCGA-51-6867-01	9	418	101	19	108	98	23	6
TCGA-52-7622-01	0	179	55	15	14	63	2	10
TCGA-52-7809-01	13	85	73	35	69	15	4	14
TCGA-52-7810-01	0	149	73	6	237	30	36	4
TCGA-52-7811-01	2	87	42	9	14	27	2	4
TCGA-52-7812-01	27	229	26	17	45	27	0	0
TCGA-56-1622-01	13	172	10	25	11	39	8	9
TCGA-56-5897-01	5	32	7	6	48	24	3	1
TCGA-56-5898-01	11	95	21	9	18	19	3	6
TCGA-56-6545-01	6	173	56	15	74	25	11	6
TCGA-56-6546-01	19	259	54	20	14	40	2	8
TCGA-56-7221-01	9	161	65	14	74	29	14	0
TCGA-56-7222-01	10	253	79	22	46	63	2	14
TCGA-56-7223-01	19	138	92	23	29	55	6	11
TCGA-56-7579-01	12	125	54	11	51	43	6	15
TCGA-56-7580-01	0	82	28	15	15	26	5	0
TCGA-56-7582-01	0	69	66	23	10	20	8	8
TCGA-56-7730-01	15	258	67	44	15	52	3	8
TCGA-56-7731-01	0	247	70	15	42	63	0	6
TCGA-56-7822-01	14	158	29	28	169	35	27	7
TCGA-56-7823-01	18	212	39	22	20	37	2	4
TCGA-56-8082-01	28	130	16	50	19	36	2	0
TCGA-56-8083-01	7	121	19	22	7	14	0	9
TCGA-56-8201-01	10	101	3	17	30	34	0	4
TCGA-56-8304-01	28	191	0	11	25	42	6	1
TCGA-56-8305-01	18	301	41	20	39	60	11	0
TCGA-56-8307-01	9	352	51	30	32	46	2	3
TCGA-56-8308-01	30	246	21	42	41	55	0	0
TCGA-56-8309-01	4	73	21	9	14	39	0	1
TCGA-56-8503-01	8	48	7	0	103	23	20	0
TCGA-56-8504-01	3	168	53	14	9	35	4	5
TCGA-56-8622-01	8	131	63	29	31	28	0	2
TCGA-56-8624-01	6	67	2	19	41	11	9	3
TCGA-56-8625-01	35	217	32	48	195	26	49	4
TCGA-56-8626-01	12	150	48	30	44	30	7	1
TCGA-56-8628-01	8	350	60	10	13	63	3	9
TCGA-56-8629-01	1	142	56	23	30	20	0	6
TCGA-56-A49D-01	4	118	60	36	91	48	13	6
TCGA-56-A4BW-01	10	129	11	18	86	29	4	3
TCGA-56-A4BY-01	0	75	64	11	9	27	0	2
TCGA-56-A4ZJ-01	6	77	22	5	10	18	1	5
TCGA-56-A4ZK-01	0	115	73	13	42	40	4	9
TCGA-56-A5DS-01	36	99	0	26	57	34	5	6
TCGA-56-A62T-01	21	426	60	36	32	38	12	5
TCGA-58-8386-01	5	136	57	23	32	52	3	6
TCGA-58-8387-01	15	64	7	26	74	22	15	11
TCGA-58-8388-01	6	117	33	12	16	40	2	0
TCGA-58-8391-01	0	208	118	29	17	39	4	14
TCGA-58-8393-01	61	13	0	7	225	5	30	0
TCGA-58-A46J-01	4	108	33	16	24	26	1	5
TCGA-58-A46K-01	19	32	0	18	94	24	8	0
TCGA-58-A46L-01	0	157	42	22	37	11	7	4
TCGA-58-A46M-01	42	246	72	54	55	48	3	12
TCGA-58-A46N-01	6	119	71	20	14	28	0	6
TCGA-60-2695-01	18	137	6	25	27	38	3	18
TCGA-60-2697-01	0	11	0	2	0	0	0	1
TCGA-60-2698-01	76	322	47	18	780	57	87	8
TCGA-60-2703-01	0	172	68	19	57	44	4	2
TCGA-60-2704-01	12	80	33	35	39	37	10	6
TCGA-60-2707-01	11	49	0	12	38	27	4	0
TCGA-60-2708-01	3	91	30	38	47	30	12	7
TCGA-60-2709-01	0	95	62	4	14	30	3	3
TCGA-60-2710-01	6	95	51	28	14	40	9	11
TCGA-60-2711-01	7	76	21	17	19	13	0	4
TCGA-60-2712-01	0	37	25	13	19	12	4	2
TCGA-60-2713-01	32	140	33	18	42	41	3	15
TCGA-60-2714-01	13	763	32	72	109	63	33	15
TCGA-60-2715-01	5	43	18	31	15	22	18	8
TCGA-60-2716-01	0	0	1	12	1	0	8	0
TCGA-60-2719-01	6	109	34	43	22	54	7	5
TCGA-60-2720-01	4	251	50	0	153	53	11	2
TCGA-60-2721-01	5	24	55	12	131	22	18	3
TCGA-60-2722-01	15	159	52	15	63	64	19	5
TCGA-60-2723-01	9	207	62	18	15	38	0	5
TCGA-60-2724-01	23	295	31	11	18	63	0	4
TCGA-60-2725-01	0	98	37	7	18	26	0	3
TCGA-60-2726-01	6	181	95	25	53	55	4	9
TCGA-63-5128-01	14	193	67	16	25	51	0	9
TCGA-63-5131-01	0	147	90	17	64	32	18	26
TCGA-63-6202-01	0	280	50	27	16	26	16	1
TCGA-63-7020-01	0	122	28	8	13	40	7	9
TCGA-63-7021-01	11	138	36	9	30	79	4	1
TCGA-63-7022-01	12	100	25	14	26	47	6	9
TCGA-63-7023-01	4	88	11	15	18	39	2	6
TCGA-63-A5M9-01	12	34	17	26	12	27	3	4
TCGA-63-A5MB-01	15	195	63	36	35	47	17	7
TCGA-63-A5MG-01	3	65	11	23	15	20	0	3
TCGA-63-A5MH-01	8	68	38	10	104	32	17	6
TCGA-63-A5MI-01	0	61	48	21	71	30	24	12
TCGA-63-A5MJ-01	13	105	20	39	10	43	4	9
TCGA-63-A5ML-01	15	151	15	25	26	35	24	15
TCGA-63-A5MM-01	8	0	0	1068	49	266	19	0
TCGA-63-A5MN-01	0	4	20	10	7	0	3	4
TCGA-63-A5MP-01	4	85	69	39	0	28	7	2
TCGA-63-A5MR-01	4	52	59	6	61	17	26	0
TCGA-63-A5MS-01	18	198	31	26	139	64	4	8
TCGA-63-A5MT-01	5	88	15	25	99	57	9	0
TCGA-63-A5MU-01	18	82	56	33	62	20	0	2
TCGA-63-A5MV-01	5	71	22	10	14	16	13	2
TCGA-63-A5MW-01	3	245	122	41	71	51	21	32
TCGA-63-A5MY-01	0	105	44	15	19	24	7	3
TCGA-66-2727-01	5	129	25	16	27	32	10	7
TCGA-66-2734-01	9	162	23	11	6	26	2	10
TCGA-66-2742-01	0	136	36	33	12	55	0	8
TCGA-66-2744-01	11	135	5	13	37	28	12	9
TCGA-66-2754-01	14	97	114	28	40	29	0	24
TCGA-66-2755-01	3	179	41	9	10	45	0	2
TCGA-66-2756-01	1	423	73	26	31	67	4	8
TCGA-66-2757-01	3	197	34	6	23	43	9	3
TCGA-66-2758-01	5	156	69	19	121	40	5	11
TCGA-66-2759-01	22	205	81	65	111	45	4	14
TCGA-66-2763-01	17	291	61	32	48	38	0	7
TCGA-66-2765-01	8	40	17	15	8	17	3	4
TCGA-66-2766-01	28	201	63	25	121	45	15	9
TCGA-66-2767-01	0	200	100	36	31	33	14	0
TCGA-66-2769-01	0	172	87	31	66	67	0	28
TCGA-66-2770-01	11	163	48	28	16	34	17	1
TCGA-66-2771-01	0	108	61	7	86	34	23	8
TCGA-66-2773-01	50	93	83	12	402	16	102	0
TCGA-66-2777-01	16	59	71	24	16	26	0	0
TCGA-66-2778-01	6	20	38	15	71	17	17	1
TCGA-66-2780-01	8	74	34	14	26	17	0	6
TCGA-66-2781-01	8	77	26	8	25	18	0	5
TCGA-66-2782-01	26	250	59	14	71	37	9	0
TCGA-66-2783-01	20	134	54	18	34	34	9	5
TCGA-66-2785-01	0	279	0	21	994	111	49	13
TCGA-66-2786-01	4	76	52	25	75	38	6	7
TCGA-66-2787-01	5	375	89	7	41	46	5	4
TCGA-66-2788-01	3	121	46	8	47	13	10	8
TCGA-66-2789-01	0	198	121	15	42	60	0	0
TCGA-66-2791-01	3	120	102	23	74	49	11	0
TCGA-66-2792-01	5	53	67	30	7	8	0	7
TCGA-66-2793-01	5	192	64	23	12	76	5	7
TCGA-66-2794-01	4	51	27	29	62	16	14	0
TCGA-66-2795-01	16	199	35	38	29	21	16	9
TCGA-66-2800-01	6	122	67	30	11	17	4	1
TCGA-68-7755-01	11	162	59	37	22	28	11	8
TCGA-68-7756-01	0	65	18	17	7	8	3	0
TCGA-68-7757-01	4	271	16	28	14	37	1	7
TCGA-68-8250-01	1	191	70	18	27	60	0	9
TCGA-68-8251-01	19	48	17	107	153	0	47	0
TCGA-68-A59J-01	17	239	38	17	108	29	15	5
TCGA-6A-AB49-01	7	337	56	17	28	40	3	4
TCGA-70-6722-01	29	284	1	14	28	2	4	1
TCGA-70-6723-01	9	52	31	23	3	14	0	8
TCGA-77-6842-01	0	236	62	23	52	77	10	0
TCGA-77-6843-01	7	70	22	23	38	42	10	12
TCGA-77-6844-01	0	94	78	11	27	22	13	1
TCGA-77-6845-01	13	141	43	9	31	36	5	14
TCGA-77-7139-01	16	106	29	19	19	35	9	3
TCGA-77-7140-01	0	65	63	13	45	29	10	4
TCGA-77-7141-01	0	286	13	33	404	69	51	16
TCGA-77-7142-01	30	155	0	57	37	40	12	0
TCGA-77-7335-01	0	79	66	28	78	25	11	5
TCGA-77-7337-01	19	186	76	25	51	51	3	14
TCGA-77-7338-01	0	51	9	20	49	28	14	0
TCGA-77-7463-01	17	310	34	21	40	57	5	4
TCGA-77-7465-01	13	261	87	31	21	43	10	16
TCGA-77-8007-01	3	47	22	20	12	11	2	2
TCGA-77-8008-01	4	113	54	12	1	25	0	11
TCGA-77-8009-01	21	58	39	20	25	30	10	9
TCGA-77-8128-01	19	210	22	40	29	52	0	6
TCGA-77-8130-01	7	94	38	31	11	39	3	3
TCGA-77-8131-01	0	25	18	8	18	18	0	0
TCGA-77-8133-01	19	275	74	30	14	44	13	2
TCGA-77-8136-01	11	157	0	15	322	29	29	0
TCGA-77-8138-01	6	55	16	12	6	24	5	2
TCGA-77-8139-01	0	112	43	27	29	33	12	7
TCGA-77-8140-01	0	217	81	4	83	39	23	10
TCGA-77-8143-01	0	82	28	19	15	28	8	3
TCGA-77-8144-01	18	264	65	21	41	58	10	5
TCGA-77-8145-01	6	38	24	21	25	28	3	5
TCGA-77-8146-01	2	86	70	8	11	20	7	0
TCGA-77-8148-01	6	120	94	45	7	36	17	4
TCGA-77-8150-01	0	70	25	28	13	8	2	3
TCGA-77-8153-01	2	94	33	23	17	49	0	4
TCGA-77-8154-01	11	109	66	23	18	20	4	5
TCGA-77-8156-01	15	138	36	28	12	30	3	9
TCGA-77-A5FZ-01	0	1	0	0	0	0	0	0
TCGA-77-A5G1-01	0	104	40	4	16	28	6	3
TCGA-77-A5G3-01	53	438	79	55	106	36	4	5
TCGA-77-A5G6-01	9	412	70	39	33	38	6	7
TCGA-77-A5G7-01	0	39	23	9	14	28	8	7
TCGA-77-A5G8-01	25	133	36	30	13	41	0	0
TCGA-77-A5GA-01	5	74	50	33	14	8	7	3
TCGA-77-A5GB-01	23	20	0	19	84	21	4	0
TCGA-77-A5GF-01	9	60	19	13	24	13	7	1
TCGA-77-A5GH-01	18	129	39	23	74	38	16	6
TCGA-79-5596-01	3	129	63	18	8	30	0	0
TCGA-85-6175-01	2	6	15	18	3	0	9	1
TCGA-85-6560-01	16	235	38	62	53	86	2	26
TCGA-85-6561-01	14	136	34	10	59	33	10	9
TCGA-85-6798-01	0	128	62	31	45	51	10	14
TCGA-85-7696-01	22	81	57	31	29	28	13	2
TCGA-85-7697-01	28	160	41	19	35	47	6	6
TCGA-85-7698-01	5	40	51	15	29	22	1	4
TCGA-85-7699-01	0	90	62	29	18	38	0	6
TCGA-85-7710-01	6	67	63	18	58	30	2	0
TCGA-85-7843-01	0	107	54	21	61	40	3	7
TCGA-85-7844-01	5	95	44	23	3	42	0	4
TCGA-85-7950-01	16	172	10	18	57	39	7	9
TCGA-85-8048-01	15	64	11	25	15	21	1	0
TCGA-85-8049-01	7	122	45	21	21	26	12	13
TCGA-85-8052-01	6	46	34	21	10	27	3	9
TCGA-85-8070-01	0	132	49	21	33	31	4	7
TCGA-85-8071-01	8	261	98	25	34	45	3	8
TCGA-85-8072-01	0	68	70	31	15	32	0	11
TCGA-85-8276-01	1	136	76	13	37	70	8	10
TCGA-85-8277-01	16	99	88	24	43	24	4	3
TCGA-85-8287-01	0	127	69	19	38	50	3	11
TCGA-85-8288-01	0	112	81	47	22	25	3	15
TCGA-85-8350-01	32	241	25	24	43	26	3	6
TCGA-85-8351-01	0	67	30	29	20	33	2	6
TCGA-85-8352-01	6	173	52	11	45	22	14	4
TCGA-85-8353-01	6	97	45	17	15	36	0	6
TCGA-85-8354-01	7	76	38	26	74	34	16	0
TCGA-85-8355-01	0	116	102	10	12	31	6	5
TCGA-85-8479-01	10	34	44	30	6	21	3	0
TCGA-85-8481-01	6	223	37	23	30	60	2	7
TCGA-85-8580-01	5	188	39	18	6	54	25	7
TCGA-85-8582-01	19	292	0	24	25	21	0	13
TCGA-85-8584-01	3	216	50	9	29	10	10	3
TCGA-85-8664-01	10	145	20	28	33	31	7	7
TCGA-85-8666-01	17	152	35	8	32	36	7	9
TCGA-85-A4CL-01	144	81	37	7	661	9	95	0
TCGA-85-A4CN-01	0	107	50	22	15	39	1	5
TCGA-85-A4JB-01	19	347	93	11	31	70	2	13
TCGA-85-A4JC-01	22	122	30	12	97	31	8	3
TCGA-85-A4PA-01	0	3	0	9	0	0	0	1
TCGA-85-A4QQ-01	11	62	34	7	206	35	39	2
TCGA-85-A4QR-01	12	74	27	42	48	51	10	15
TCGA-85-A50M-01	2	43	24	14	12	2	5	2
TCGA-85-A50Z-01	0	346	83	5	63	74	0	0
TCGA-85-A510-01	13	133	10	17	3	9	0	0
TCGA-85-A511-01	2	150	39	5	28	22	12	6
TCGA-85-A512-01	6	72	38	4	38	32	3	7
TCGA-85-A513-01	0	0	20	5	0	0	1	2
TCGA-85-A53L-01	0	138	57	18	10	21	0	0
TCGA-85-A5B5-01	0	288	93	18	16	38	6	7
TCGA-90-7766-01	0	44	34	13	22	20	2	0
TCGA-90-7767-01	7	53	35	14	14	15	0	0
TCGA-90-7769-01	29	383	79	33	32	56	9	8
TCGA-90-7964-01	41	285	54	13	119	59	23	1
TCGA-90-A4ED-01	1569	0	1059	0	0	0	112	0
TCGA-90-A4EE-01	45	139	51	20	135	47	16	0
TCGA-90-A59Q-01	3	274	35	22	7	8	4	1
TCGA-92-7340-01	19	218	40	49	155	61	9	6
TCGA-92-7341-01	6	63	34	44	13	41	13	1
TCGA-92-8063-01	0	247	106	7	19	50	5	6
TCGA-92-8064-01	17	124	56	29	10	27	2	8
TCGA-92-8065-01	52	12	3	12	245	1	29	2
TCGA-94-7033-01	5	22	19	26	59	21	3	1
TCGA-94-7557-01	25	10	8	15	50	22	9	0
TCGA-94-7943-01	48	56	0	13	101	10	25	0
TCGA-94-8035-01	10	110	35	19	39	27	10	1
TCGA-94-8490-01	31	234	26	296	75	416	0	56
TCGA-94-8491-01	2	298	115	28	136	66	1	33
TCGA-94-A4VJ-01	12	315	45	35	47	42	2	14
TCGA-94-A5I4-01	1	144	69	24	20	38	8	9
TCGA-94-A5I6-01	13	104	19	23	21	29	0	5
TCGA-96-7544-01	10	253	7	30	89	75	21	13
TCGA-96-7545-01	5	47	21	10	10	33	12	11
TCGA-96-8169-01	0	79	66	20	9	31	5	4
TCGA-96-8170-01	14	156	8	11	85	39	14	4
TCGA-96-A4JK-01	26	306	99	38	90	49	19	7
TCGA-96-A4JL-01	9	1	8	40	2	0	11	1
TCGA-98-7454-01	12	145	34	10	38	11	8	3
TCGA-98-8020-01	0	18	19	22	44	0	13	2
TCGA-98-8021-01	166	188	0	5	781	50	98	2
TCGA-98-8022-01	0	104	48	32	60	31	19	13
TCGA-98-8023-01	24	126	14	13	14	51	2	7
TCGA-98-A538-01	26	502	95	23	117	47	16	16
TCGA-98-A539-01	24	111	16	12	39	22	0	4
TCGA-98-A53A-01	9	229	44	18	27	50	5	9
TCGA-98-A53B-01	4	53	40	15	30	39	5	4
TCGA-98-A53C-01	0	0	0	0	0	3	0	1
TCGA-98-A53H-01	2	32	0	0	1	1	0	1
TCGA-98-A53I-01	4	217	132	31	50	36	4	15
TCGA-98-A53J-01	12	36	37	12	26	10	8	3
TCGA-J1-A4AH-01	6	57	56	12	54	20	18	11
TCGA-L3-A4E7-01	0	62	23	14	4	23	0	0
TCGA-L3-A524-01	0	266	57	21	15	60	11	4
TCGA-LA-A446-01	10	215	88	15	43	19	20	9
TCGA-LA-A7SW-01	0	10	3	26	41	19	5	19
TCGA-MF-A522-01	99	116	34	25	363	54	56	9
TCGA-NC-A5HD-01	7	320	89	15	51	65	0	19
TCGA-NC-A5HE-01	4	129	45	10	22	33	7	3
TCGA-NC-A5HF-01	0	181	34	28	32	32	3	5
TCGA-NC-A5HG-01	69	176	315	21	125	68	0	12
TCGA-NC-A5HH-01	4	209	110	22	19	51	10	11
TCGA-NC-A5HI-01	0	298	65	21	85	44	18	13
TCGA-NC-A5HJ-01	10	370	24	19	24	42	13	3
TCGA-NC-A5HK-01	0	220	48	14	17	30	10	3
TCGA-NC-A5HL-01	6	92	80	25	24	29	4	10
TCGA-NC-A5HM-01	21	187	40	17	29	43	3	14
TCGA-NC-A5HN-01	28	318	225	28	29	90	4	18
TCGA-NC-A5HO-01	0	140	63	14	30	54	0	7
TCGA-NC-A5HP-01	33	323	0	24	72	44	5	9
TCGA-NC-A5HQ-01	10	229	73	33	30	40	8	5
TCGA-NC-A5HR-01	1	231	84	12	19	43	7	12
TCGA-NC-A5HT-01	17	234	77	27	18	19	12	10
TCGA-NK-A5CR-01	26	182	66	20	32	47	0	9
TCGA-NK-A5CT-01	0	192	67	22	72	34	16	4
TCGA-NK-A5CX-01	0	150	21	11	5	24	3	1
TCGA-NK-A5D1-01	3	38	58	20	18	13	8	2
TCGA-NK-A7XE-01	20	1	0	8	82	16	5	0
TCGA-O2-A52N-01	27	384	15	29	87	65	14	14
TCGA-O2-A52Q-01	59	855	0	35	194	46	32	4
TCGA-O2-A52S-01	24	204	66	24	100	26	21	6
TCGA-O2-A52V-01	2	184	61	9	14	31	23	8
TCGA-O2-A52W-01	17	52	0	20	11	30	0	0
TCGA-O2-A5IB-01	1	178	60	0	15	54	6	0
TCGA-XC-AA0X-01	2	85	59	9	24	39	8	5
TCGA-3M-AB46-01	2	49	39	38	34	21	6	9
TCGA-3M-AB47-01	0	12	42	57	0	0	15	15
TCGA-B7-5816-01	38	124	0	657	0	460	50	78
TCGA-B7-5818-01	40	0	154	69	22	54	15	140
TCGA-B7-A5TI-01	5	37	17	469	12	104	38	11
TCGA-B7-A5TJ-01	6	0	42	167	0	0	22	75
TCGA-B7-A5TK-01	0	6	8	40	13	0	2	1
TCGA-B7-A5TN-01	0	14	23	33	1	0	20	9
TCGA-BR-4183-01	3	0	19	35	0	0	5	8
TCGA-BR-4184-01	0	0	0	3697	0	440	0	0
TCGA-BR-4187-01	1	0	3	22	2	0	8	2
TCGA-BR-4188-01	0	0	18	72	2	0	3	8
TCGA-BR-4191-01	40	89	0	38	33	30	10	14
TCGA-BR-4201-01	0	0	125	942	0	321	108	1
TCGA-BR-4253-01	0	0	35	29	7	6	10	17
TCGA-BR-4255-01	0	0	29	28	0	6	8	3
TCGA-BR-4256-01	28	72	47	573	11	305	24	77
TCGA-BR-4257-01	0	69	83	598	0	356	88	39
TCGA-BR-4267-01	0	23	17	18	14	7	8	20
TCGA-BR-4279-01	0	3	8	23	0	8	17	2
TCGA-BR-4280-01	19	74	0	358	0	237	4	80
TCGA-BR-4292-01	0	0	58	1204	0	82	125	27
TCGA-BR-4294-01	2	8	14	9	0	6	0	0
TCGA-BR-4357-01	13	37	36	38	55	32	15	93
TCGA-BR-4361-01	79	0	86	962	4	1713	83	14
TCGA-BR-4362-01	27	0	10	1017	0	405	36	214
TCGA-BR-4363-01	0	4	10	347	0	162	38	25
TCGA-BR-4366-01	0	8	57	59	15	11	2	27
TCGA-BR-4368-01	17	12	116	887	3	331	59	9
TCGA-BR-4369-01	19	2	0	65	22	0	14	111
TCGA-BR-4370-01	10	0	77	912	0	82	122	19
TCGA-BR-4371-01	2	0	36	112	10	0	23	20
TCGA-BR-6452-01	251	250	92	2058	25	3131	123	197
TCGA-BR-6453-01	9	0	0	58	4	0	0	155
TCGA-BR-6454-01	0	20	36	42	15	16	11	39
TCGA-BR-6455-01	0	2	44	64	0	0	4	1
TCGA-BR-6456-01	0	12	14	8	2	7	1	3
TCGA-BR-6457-01	0	0	38	47	2	0	7	47
TCGA-BR-6458-01	5	0	5	63	9	0	0	293
TCGA-BR-6563-01	3	0	5	49	1	4	6	18
TCGA-BR-6564-01	4	8	0	13	5	1	10	0
TCGA-BR-6565-01	0	18	40	44	14	27	21	12
TCGA-BR-6566-01	26	105	0	559	0	260	40	58
TCGA-BR-6705-01	0	0	24	42	8	1	6	35
TCGA-BR-6706-01	8	0	9	33	0	20	4	169
TCGA-BR-6707-01	0	2	27	48	4	0	7	2
TCGA-BR-6709-01	0	1	19	9	4	11	2	7
TCGA-BR-6801-01	3	0	21	25	4	0	8	0
TCGA-BR-6802-01	11	3	0	363	0	118	14	15
TCGA-BR-6803-01	2	7	0	7	1	0	1	1
TCGA-BR-6852-01	29	87	0	691	0	260	43	62
TCGA-BR-7196-01	1	13	33	26	4	1	0	8
TCGA-BR-7197-01	2	0	46	72	2	0	16	86
TCGA-BR-7703-01	0	45	72	466	7	122	40	25
TCGA-BR-7704-01	20	87	64	56	52	23	9	138
TCGA-BR-7707-01	25	51	3	911	0	380	74	84
TCGA-BR-7715-01	0	10	35	67	0	6	20	29
TCGA-BR-7716-01	15	35	0	24	70	15	8	28
TCGA-BR-7717-01	0	0	33	78	9	4	12	42
TCGA-BR-7722-01	0	0	16	28	3	3	7	1
TCGA-BR-7723-01	17	10	18	51	5	17	0	90
TCGA-BR-7851-01	0	35	124	1036	0	253	113	10
TCGA-BR-7901-01	15	13	25	53	26	16	7	74
TCGA-BR-7957-01	9	11	0	28	0	0	9	4
TCGA-BR-7958-01	14	24	40	47	14	8	6	55
TCGA-BR-7959-01	0	0	30	45	10	3	14	23
TCGA-BR-8058-01	0	5	13	9	9	12	3	9
TCGA-BR-8059-01	0	129	103	338	16	123	25	102
TCGA-BR-8060-01	10	9	79	39	15	21	0	108
TCGA-BR-8077-01	3	10	20	60	11	7	17	13
TCGA-BR-8078-01	2	69	0	1025	2	348	109	49
TCGA-BR-8080-01	0	27	2	86	8	14	9	77
TCGA-BR-8081-01	22	57	0	693	0	162	59	29
TCGA-BR-8284-01	9	21	36	267	3	16	30	19
TCGA-BR-8285-01	16	3	16	55	0	0	5	25
TCGA-BR-8286-01	11	2	40	59	6	7	4	39
TCGA-BR-8289-01	8	26	21	53	11	14	11	95
TCGA-BR-8291-01	0	6	5	9	3	1	0	8
TCGA-BR-8295-01	0	3	0	16	9	6	6	17
TCGA-BR-8296-01	0	0	18	51	14	0	7	0
TCGA-BR-8297-01	2	0	34	75	16	12	0	152
TCGA-BR-8360-01	15	68	0	692	2	147	60	16
