Samples	SBS96A	SBS96B	SBS96C
TCGA-44-A47B-01	8	19	33
TCGA-44-A47F-01	20	57	36
TCGA-44-A47G-01	20	59	22
TCGA-44-A4SS-01	45	484	65
TCGA-44-A4SU-01	14	122	51
TCGA-49-4486-01	48	164	1
TCGA-49-4487-01	34	372	26
TCGA-49-4488-01	16	318	33
TCGA-49-4490-01	11	26	31
TCGA-49-4494-01	8	183	41
TCGA-49-4501-01	12	15	45
TCGA-49-4505-01	7	205	62
TCGA-49-4506-01	8	100	32
TCGA-49-4507-01	38	170	41
TCGA-49-4510-01	6	47	13
TCGA-49-4512-01	8	17	30
TCGA-49-4514-01	69	310	34
TCGA-49-6742-01	90	226	38
TCGA-49-6743-01	139	743	63
TCGA-49-6744-01	16	250	19
TCGA-49-6745-01	46	93	31
TCGA-49-6761-01	44	173	29
TCGA-49-6767-01	20	511	63
TCGA-49-AAQV-01	12	64	12
TCGA-49-AAR0-01	26	116	34
TCGA-49-AAR2-01	11	431	46
TCGA-49-AAR3-01	8	124	39
TCGA-49-AAR4-01	84	605	23
TCGA-49-AAR9-01	26	702	80
TCGA-49-AARE-01	76	1460	135
TCGA-49-AARN-01	179	663	90
TCGA-49-AARO-01	3	705	30
TCGA-49-AARQ-01	62	778	49
TCGA-49-AARR-01	0	1	2
TCGA-4B-A93V-01	17	128	26
TCGA-50-5044-01	39	132	0
TCGA-50-5045-01	0	355	15
TCGA-50-5049-01	30	916	58
TCGA-50-5051-01	3	103	33
TCGA-50-5055-01	1	8	13
TCGA-50-5066-01	26	291	28
TCGA-50-5068-01	15	65	38
TCGA-50-5072-01	26	156	21
TCGA-50-5930-01	10	1239	110
TCGA-50-5931-01	17	312	52
TCGA-50-5932-01	9	73	8
TCGA-50-5933-01	63	479	90
TCGA-50-5935-01	32	76	15
TCGA-50-5936-01	29	106	11
TCGA-50-5939-01	26	53	25
TCGA-50-5941-01	24	409	49
TCGA-50-5942-01	5	45	21
TCGA-50-5944-01	9	39	36
TCGA-50-5946-01	69	674	73
TCGA-50-6590-01	98	943	43
TCGA-50-6591-01	19	20	27
TCGA-50-6592-01	48	270	38
TCGA-50-6593-01	22	318	50
TCGA-50-6594-01	22	569	43
TCGA-50-6595-01	38	64	16
TCGA-50-6597-01	24	26	28
TCGA-50-6673-01	7	20	35
TCGA-50-7109-01	15	235	58
TCGA-50-8457-01	12	38	17
TCGA-50-8459-01	6	81	32
TCGA-50-8460-01	7	14	15
TCGA-53-7624-01	100	839	73
TCGA-53-7626-01	10	413	27
TCGA-53-7813-01	4	142	40
TCGA-53-A4EZ-01	36	566	72
TCGA-55-1592-01	76	518	97
TCGA-55-1594-01	40	159	32
TCGA-55-1595-01	6	351	50
TCGA-55-1596-01	29	157	48
TCGA-55-5899-01	64	451	34
TCGA-55-6543-01	2	3	20
TCGA-55-6642-01	11	122	22
TCGA-55-6712-01	36	140	20
TCGA-55-6968-01	137	518	0
TCGA-55-6969-01	35	438	41
TCGA-55-6970-01	11	171	27
TCGA-55-6971-01	12	81	15
TCGA-55-6972-01	95	244	3
TCGA-55-6975-01	6	64	30
TCGA-55-6978-01	1	5	29
TCGA-55-6979-01	15	157	0
TCGA-55-6980-01	6	2	8
TCGA-55-6981-01	9	19	35
TCGA-55-6982-01	70	217	0
TCGA-55-6983-01	13	87	34
TCGA-55-6984-01	8	12	7
TCGA-55-6985-01	32	489	63
TCGA-55-6986-01	10	4	11
TCGA-55-6987-01	29	207	18
TCGA-55-7227-01	13	150	41
TCGA-55-7281-01	60	450	47
TCGA-55-7283-01	38	178	75
TCGA-55-7284-01	10	0	47
TCGA-55-7570-01	43	395	29
TCGA-55-7573-01	11	45	7
TCGA-55-7574-01	68	254	0
TCGA-55-7576-01	25	382	92
TCGA-55-7724-01	32	170	75
TCGA-55-7725-01	2	128	24
TCGA-55-7726-01	19	95	27
TCGA-55-7727-01	74	219	24
TCGA-55-7728-01	8	81	32
TCGA-55-7815-01	10	132	40
TCGA-55-7816-01	0	0	2
TCGA-55-7903-01	19	115	54
TCGA-55-7907-01	86	1287	80
TCGA-55-7910-01	8	298	62
TCGA-55-7911-01	26	222	30
TCGA-55-7913-01	30	341	64
TCGA-55-7914-01	17	143	54
TCGA-55-7994-01	56	1640	194
TCGA-55-7995-01	83	679	60
TCGA-55-8085-01	49	245	34
TCGA-55-8087-01	12	5	20
TCGA-55-8089-01	185	1302	59
TCGA-55-8090-01	10	79	24
TCGA-55-8091-01	3	4	28
TCGA-55-8092-01	126	508	91
TCGA-55-8094-01	12	473	72
TCGA-55-8096-01	15	133	31
TCGA-55-8097-01	12	68	59
TCGA-55-8203-01	4	438	88
TCGA-55-8204-01	57	186	27
TCGA-55-8205-01	74	543	31
TCGA-55-8206-01	3	17	18
TCGA-55-8207-01	10	306	71
TCGA-55-8208-01	99	336	9
TCGA-55-8299-01	19	225	29
TCGA-55-8301-01	23	287	52
TCGA-55-8302-01	43	727	75
TCGA-55-8505-01	10	20	18
TCGA-55-8506-01	39	1162	906
TCGA-55-8507-01	50	1028	135
TCGA-55-8508-01	13	167	47
TCGA-55-8510-01	23	342	27
TCGA-55-8511-01	66	571	76
TCGA-55-8512-01	6	37	8
TCGA-55-8513-01	2	0	6
TCGA-55-8514-01	24	269	58
TCGA-55-8614-01	26	181	91
TCGA-55-8615-01	11	112	39
TCGA-55-8616-01	8	510	85
TCGA-55-8619-01	0	2	25
TCGA-55-8620-01	34	470	111
TCGA-55-8621-01	9	63	17
TCGA-55-A48X-01	42	414	27
TCGA-55-A48Y-01	129	314	1
TCGA-55-A48Z-01	9	28	31
TCGA-55-A490-01	42	1492	109
TCGA-55-A491-01	30	380	56
TCGA-55-A492-01	26	270	59
TCGA-55-A493-01	46	259	35
TCGA-55-A494-01	12	202	81
TCGA-55-A4DF-01	243	736	4
TCGA-55-A4DG-01	0	755	89
TCGA-55-A57B-01	9	14	26
TCGA-62-8394-01	22	117	34
TCGA-62-8395-01	18	31	37
TCGA-62-8397-01	3	11	18
TCGA-62-8398-01	7	66	30
TCGA-62-8399-01	64	534	63
TCGA-62-8402-01	14	20	39
TCGA-62-A46O-01	88	910	94
TCGA-62-A46P-01	0	289	64
TCGA-62-A46R-01	24	133	52
TCGA-62-A46S-01	24	89	46
TCGA-62-A46U-01	6	23	23
TCGA-62-A46V-01	12	20	39
TCGA-62-A46Y-01	5	11	23
TCGA-62-A470-01	17	75	55
TCGA-62-A471-01	40	88	20
TCGA-62-A472-01	20	32	20
TCGA-64-1676-01	12	649	79
TCGA-64-1679-01	24	554	36
TCGA-64-1680-01	12	40	24
TCGA-64-1681-01	24	64	18
TCGA-64-5774-01	1	135	40
TCGA-64-5775-01	21	492	76
TCGA-64-5778-01	25	496	58
TCGA-64-5779-01	4	358	75
TCGA-64-5781-01	117	1212	76
TCGA-64-5815-01	11	165	37
TCGA-67-3770-01	14	218	41
TCGA-67-3771-01	196	1048	76
TCGA-67-3773-01	16	81	28
TCGA-67-3774-01	18	114	18
TCGA-67-4679-01	21	292	39
TCGA-67-6215-01	28	49	60
TCGA-67-6216-01	13	21	11
TCGA-67-6217-01	20	168	46
TCGA-69-7760-01	9	36	43
TCGA-69-7761-01	2	21	13
TCGA-69-7763-01	6	42	52
TCGA-69-7764-01	9	72	35
TCGA-69-7765-01	54	655	38
TCGA-69-7973-01	10	253	46
TCGA-69-7974-01	29	532	79
TCGA-69-7978-01	68	655	43
TCGA-69-7979-01	36	1622	142
TCGA-69-7980-01	79	834	58
TCGA-69-8253-01	18	166	25
TCGA-69-8254-01	13	47	37
TCGA-69-8255-01	41	260	64
TCGA-69-A59K-01	18	529	90
TCGA-71-6725-01	13	12	48
TCGA-71-8520-01	12	44	49
TCGA-73-4658-01	73	335	40
TCGA-73-4659-01	15	212	35
TCGA-73-4662-01	15	218	35
TCGA-73-4666-01	12	392	67
TCGA-73-4668-01	1	550	78
TCGA-73-4670-01	49	328	64
TCGA-73-4675-01	5	47	32
TCGA-73-4676-01	12	59	41
TCGA-73-4677-01	23	237	44
TCGA-73-7498-01	12	95	32
TCGA-73-7499-01	14	41	28
TCGA-73-A9RS-01	34	1072	66
TCGA-75-5122-01	27	98	42
TCGA-75-5125-01	28	146	36
TCGA-75-5126-01	79	666	36
TCGA-75-5146-01	9	213	17
TCGA-75-5147-01	5	21	21
TCGA-75-6203-01	2	0	17
TCGA-75-6205-01	11	31	18
TCGA-75-6206-01	14	85	10
TCGA-75-6207-01	16	42	26
TCGA-75-6211-01	13	369	60
TCGA-75-6212-01	9	1	11
TCGA-75-6214-01	117	725	57
TCGA-75-7025-01	9	2	27
TCGA-75-7027-01	20	246	37
TCGA-75-7030-01	1	4	13
TCGA-75-7031-01	23	185	51
TCGA-78-7145-01	17	186	34
TCGA-78-7146-01	63	355	46
TCGA-78-7147-01	49	308	70
TCGA-78-7148-01	26	197	51
TCGA-78-7149-01	46	141	13
TCGA-78-7150-01	98	366	45
TCGA-78-7152-01	52	188	15
TCGA-78-7153-01	22	84	50
TCGA-78-7154-01	62	201	65
TCGA-78-7155-01	69	1622	147
TCGA-78-7156-01	92	301	24
TCGA-78-7158-01	29	222	33
TCGA-78-7159-01	2	315	63
TCGA-78-7160-01	10	32	15
TCGA-78-7161-01	10	178	48
TCGA-78-7162-01	18	69	14
TCGA-78-7163-01	5	5	17
TCGA-78-7166-01	18	226	31
TCGA-78-7167-01	19	103	32
TCGA-78-7220-01	120	854	72
TCGA-78-7535-01	14	165	41
TCGA-78-7536-01	19	630	89
TCGA-78-7537-01	21	130	18
TCGA-78-7539-01	102	472	31
TCGA-78-7540-01	4	6	26
TCGA-78-7542-01	39	384	54
TCGA-78-7633-01	10	106	19
TCGA-78-8640-01	73	728	113
TCGA-78-8648-01	1	9	6
TCGA-78-8655-01	16	81	35
TCGA-78-8660-01	39	230	35
TCGA-78-8662-01	80	1224	136
TCGA-80-5607-01	41	117	0
TCGA-80-5608-01	2	165	32
TCGA-80-5611-01	29	165	53
TCGA-83-5908-01	20	255	20
TCGA-86-6562-01	11	42	21
TCGA-86-6851-01	39	998	57
TCGA-86-7701-01	6	191	51
TCGA-86-7711-01	27	202	43
TCGA-86-7713-01	28	134	24
TCGA-86-7714-01	10	58	23
TCGA-86-7953-01	3	43	19
TCGA-86-7954-01	36	193	61
TCGA-86-7955-01	37	291	49
TCGA-86-8054-01	14	218	43
TCGA-86-8055-01	6	21	36
TCGA-86-8056-01	86	240	14
TCGA-86-8073-01	55	1672	118
TCGA-86-8074-01	13	42	24
TCGA-86-8075-01	7	18	37
TCGA-86-8076-01	12	47	25
TCGA-86-8278-01	36	96	12
TCGA-86-8279-01	1	553	82
TCGA-86-8280-01	17	18	20
TCGA-86-8281-01	21	259	57
TCGA-86-8358-01	51	1156	169
TCGA-86-8359-01	16	153	31
TCGA-86-8585-01	47	610	53
TCGA-86-8668-01	4	11	30
TCGA-86-8669-01	23	103	44
TCGA-86-8671-01	10	22	15
TCGA-86-8672-01	41	288	47
TCGA-86-8673-01	47	505	53
TCGA-86-8674-01	21	331	30
TCGA-86-A456-01	41	371	40
TCGA-86-A4JF-01	141	653	852
TCGA-86-A4P7-01	11	53	20
TCGA-86-A4P8-01	1	1	0
TCGA-91-6828-01	14	279	43
TCGA-91-6829-01	58	665	82
TCGA-91-6830-01	79	236	0
TCGA-91-6831-01	34	245	61
TCGA-91-6835-01	11	78	24
TCGA-91-6836-01	31	475	73
TCGA-91-6840-01	25	100	17
TCGA-91-6847-01	13	42	50
TCGA-91-6848-01	55	622	64
TCGA-91-6849-01	15	111	15
TCGA-91-7771-01	39	183	29
TCGA-91-8496-01	5	12	24
TCGA-91-8497-01	18	18	20
TCGA-91-8499-01	54	297	44
TCGA-91-A4BC-01	11	470	82
TCGA-91-A4BD-01	3	5	19
TCGA-93-7347-01	9	115	19
TCGA-93-7348-01	17	77	39
TCGA-93-8067-01	177	497	0
TCGA-93-A4JN-01	13	49	36
TCGA-93-A4JO-01	12	34	19
TCGA-93-A4JP-01	15	48	19
TCGA-93-A4JQ-01	15	113	17
TCGA-95-7039-01	55	1334	153
TCGA-95-7043-01	52	1142	125
TCGA-95-7562-01	6	401	54
TCGA-95-7567-01	17	545	581
TCGA-95-7944-01	83	224	0
TCGA-95-7947-01	138	490	37
TCGA-95-7948-01	47	130	6
TCGA-95-8039-01	15	67	36
TCGA-95-8494-01	30	71	32
TCGA-95-A4VK-01	21	241	56
TCGA-95-A4VN-01	19	529	43
TCGA-95-A4VP-01	7	121	33
TCGA-97-7546-01	9	302	41
TCGA-97-7547-01	29	174	23
TCGA-97-7552-01	5	6	36
TCGA-97-7553-01	7	21	23
TCGA-97-7554-01	41	450	68
TCGA-97-7937-01	17	456	91
TCGA-97-7938-01	19	430	56
TCGA-97-7941-01	9	85	27
TCGA-97-8171-01	8	18	41
TCGA-97-8172-01	23	232	76
TCGA-97-8174-01	14	149	50
TCGA-97-8175-01	11	19	11
TCGA-97-8176-01	33	133	31
TCGA-97-8177-01	10	19	18
TCGA-97-8179-01	9	184	15
TCGA-97-8547-01	11	27	32
TCGA-97-8552-01	5	11	13
TCGA-97-A4LX-01	0	202	17
TCGA-97-A4M0-01	36	427	37
TCGA-97-A4M1-01	5	26	24
TCGA-97-A4M2-01	6	20	6
TCGA-97-A4M3-01	11	210	29
TCGA-97-A4M5-01	54	136	0
TCGA-97-A4M6-01	7	18	17
TCGA-97-A4M7-01	3	340	41
TCGA-99-7458-01	37	484	56
TCGA-99-8025-01	73	450	76
TCGA-99-8028-01	0	489	53
TCGA-99-8032-01	17	401	74
TCGA-99-8033-01	16	165	42
TCGA-99-AA5R-01	4	66	3
TCGA-J2-8192-01	19	31	40
TCGA-J2-8194-01	24	113	53
TCGA-J2-A4AD-01	37	347	33
TCGA-J2-A4AE-01	7	30	25
TCGA-J2-A4AG-01	5	72	37
TCGA-L4-A4E5-01	15	364	40
TCGA-L4-A4E6-01	0	19	1
TCGA-L9-A443-01	9	270	28
TCGA-L9-A444-01	28	621	52
TCGA-L9-A50W-01	10	18	8
TCGA-L9-A5IP-01	14	303	35
TCGA-L9-A743-01	21	136	11
TCGA-L9-A7SV-01	0	1888	131
TCGA-L9-A8F4-01	46	855	70
TCGA-MN-A4N1-01	24	474	90
TCGA-MN-A4N4-01	184	1621	67
TCGA-MN-A4N5-01	25	477	60
TCGA-MP-A4SV-01	81	330	29
TCGA-MP-A4SW-01	13	27	45
TCGA-MP-A4SY-01	30	148	39
TCGA-MP-A4T2-01	26	67	18
TCGA-MP-A4T4-01	21	410	54
TCGA-MP-A4T6-01	23	38	32
TCGA-MP-A4T7-01	5	127	27
TCGA-MP-A4T8-01	14	106	29
TCGA-MP-A4T9-01	11	30	5
TCGA-MP-A4TA-01	19	361	74
TCGA-MP-A4TC-01	13	279	35
TCGA-MP-A4TD-01	4	67	30
TCGA-MP-A4TE-01	8	93	72
TCGA-MP-A4TF-01	29	464	53
TCGA-MP-A4TH-01	15	81	43
TCGA-MP-A4TI-01	67	233	13
TCGA-MP-A4TJ-01	3	75	37
TCGA-MP-A4TK-01	39	383	20
TCGA-MP-A5C7-01	8	51	37
TCGA-NJ-A4YF-01	20	704	57
TCGA-NJ-A4YG-01	26	129	43
TCGA-NJ-A4YI-01	20	464	75
TCGA-NJ-A4YP-01	178	513	0
TCGA-NJ-A4YQ-01	14	1262	115
TCGA-NJ-A55A-01	1	126	20
TCGA-NJ-A55O-01	7	141	17
TCGA-NJ-A55R-01	22	267	34
TCGA-NJ-A7XG-01	0	15	27
TCGA-O1-A52J-01	11	167	33
TCGA-S2-AA1A-01	6	120	18
TCGA-18-3406-01	39	205	33
TCGA-18-3407-01	14	29	49
TCGA-18-3408-01	15	43	40
TCGA-18-3409-01	4267	0	0
TCGA-18-3410-01	25	201	21
TCGA-18-3411-01	44	257	97
TCGA-18-3412-01	14	102	31
TCGA-18-3414-01	58	258	66
TCGA-18-3415-01	47	156	32
TCGA-18-3416-01	19	302	67
TCGA-18-3417-01	27	246	79
TCGA-18-3421-01	59	275	51
TCGA-18-4083-01	30	378	65
TCGA-18-4721-01	21	142	62
TCGA-18-5592-01	28	275	61
TCGA-18-5595-01	111	187	21
TCGA-21-1070-01	15	601	71
TCGA-21-1071-01	31	140	46
TCGA-21-1076-01	30	340	37
TCGA-21-1077-01	39	211	45
TCGA-21-1078-01	18	66	13
TCGA-21-1081-01	16	130	115
TCGA-21-1082-01	41	400	52
TCGA-21-1083-01	49	795	72
TCGA-21-5782-01	37	410	38
TCGA-21-5783-01	79	332	118
TCGA-21-5784-01	27	208	25
TCGA-21-5786-01	20	387	77
TCGA-21-5787-01	26	425	57
TCGA-21-A5DI-01	27	112	33
TCGA-22-0940-01	43	174	50
TCGA-22-0944-01	28	107	29
TCGA-22-1000-01	28	78	16
TCGA-22-1002-01	10	237	50
TCGA-22-1005-01	25	285	36
TCGA-22-1011-01	16	106	11
TCGA-22-1012-01	26	251	71
TCGA-22-1016-01	30	374	45
TCGA-22-4591-01	43	135	91
TCGA-22-4593-01	35	131	65
TCGA-22-4594-01	9	350	80
TCGA-22-4595-01	50	303	49
TCGA-22-4596-01	24	101	49
TCGA-22-4599-01	42	329	78
TCGA-22-4601-01	29	169	36
TCGA-22-4604-01	39	177	90
TCGA-22-4605-01	12	76	25
TCGA-22-4607-01	18	60	6
TCGA-22-4609-01	11	202	38
TCGA-22-4613-01	50	637	95
TCGA-22-5471-01	57	194	47
TCGA-22-5472-01	0	496	10
TCGA-22-5473-01	167	750	92
TCGA-22-5474-01	17	75	17
TCGA-22-5477-01	38	161	23
TCGA-22-5478-01	6	150	68
TCGA-22-5479-01	117	434	92
TCGA-22-5480-01	18	144	40
TCGA-22-5481-01	26	274	70
TCGA-22-5482-01	26	148	36
TCGA-22-5483-01	30	220	50
TCGA-22-5485-01	16	185	54
TCGA-22-5489-01	23	232	52
TCGA-22-5491-01	82	297	40
TCGA-22-5492-01	17	216	57
TCGA-22-A5C4-01	33	295	109
TCGA-33-4532-01	73	337	87
TCGA-33-4533-01	65	270	39
TCGA-33-4538-01	38	130	58
TCGA-33-4547-01	51	178	20
TCGA-33-4566-01	23	1512	103
TCGA-33-4582-01	37	152	61
TCGA-33-4583-01	33	615	95
TCGA-33-4586-01	17	360	81
TCGA-33-4587-01	54	194	39
TCGA-33-4589-01	42	59	37
TCGA-33-6737-01	87	462	14
TCGA-33-6738-01	41	333	50
TCGA-33-A4WN-01	43	186	28
TCGA-33-A5GW-01	39	191	19
TCGA-33-AAS8-01	20	204	64
TCGA-33-AASB-01	20	402	35
TCGA-33-AASD-01	22	370	64
TCGA-33-AASI-01	47	400	53
TCGA-33-AASJ-01	53	150	25
TCGA-33-AASL-01	37	310	34
TCGA-34-2596-01	40	256	35
TCGA-34-2600-01	108	422	41
TCGA-34-2604-01	26	621	113
TCGA-34-2605-01	49	387	42
TCGA-34-2608-01	25	125	41
TCGA-34-2609-01	8	230	67
TCGA-34-5231-01	58	637	139
TCGA-34-5232-01	32	137	86
TCGA-34-5234-01	13	165	43
TCGA-34-5236-01	24	207	38
TCGA-34-5239-01	19	233	57
TCGA-34-5240-01	32	148	38
TCGA-34-5241-01	23	188	46
TCGA-34-5927-01	35	223	66
TCGA-34-5928-01	76	341	39
TCGA-34-5929-01	24	231	25
TCGA-34-7107-01	48	196	78
TCGA-34-8454-01	88	622	1
TCGA-34-8455-01	9	554	51
TCGA-34-8456-01	11	28	10
TCGA-34-A5IX-01	28	247	77
TCGA-37-3783-01	94	376	28
TCGA-37-3789-01	52	287	28
TCGA-37-3792-01	43	984	94
TCGA-37-4129-01	0	1	5
TCGA-37-4130-01	2	1240	177
TCGA-37-4132-01	37	303	45
TCGA-37-4133-01	24	205	134
TCGA-37-4135-01	20	298	72
TCGA-37-4141-01	14	314	77
TCGA-37-5819-01	36	756	134
TCGA-37-A5EL-01	49	401	81
TCGA-37-A5EM-01	47	321	64
TCGA-37-A5EN-01	28	201	70
TCGA-39-5011-01	38	712	43
TCGA-39-5016-01	57	302	122
TCGA-39-5019-01	21	153	52
TCGA-39-5021-01	23	146	28
TCGA-39-5022-01	40	208	5
TCGA-39-5024-01	49	184	32
TCGA-39-5028-01	40	161	21
TCGA-39-5029-01	33	104	45
TCGA-39-5030-01	16	108	153
TCGA-39-5031-01	192	625	0
TCGA-39-5034-01	18	669	92
TCGA-39-5035-01	42	120	38
TCGA-39-5036-01	28	220	80
TCGA-39-5037-01	34	184	81
TCGA-39-5039-01	25	133	51
TCGA-39-5040-01	28	481	82
TCGA-43-2576-01	27	573	55
TCGA-43-2578-01	21	378	32
TCGA-43-2581-01	5	1050	85
TCGA-43-3394-01	7	129	38
TCGA-43-3920-01	44	267	23
TCGA-43-5668-01	21	691	112
TCGA-43-5670-01	29	123	18
TCGA-43-6143-01	26	311	64
TCGA-43-6647-01	13	148	39
TCGA-43-6770-01	18	198	55
TCGA-43-6771-01	11	208	36
TCGA-43-6773-01	22	35	19
TCGA-43-7656-01	18	336	75
TCGA-43-7657-01	7	105	52
TCGA-43-7658-01	46	166	50
TCGA-43-8115-01	24	169	65
TCGA-43-8116-01	35	352	72
TCGA-43-8118-01	64	670	60
TCGA-43-A474-01	27	327	121
TCGA-43-A475-01	23	230	52
TCGA-43-A56U-01	37	265	17
TCGA-43-A56V-01	16	227	33
TCGA-46-3765-01	53	202	37
TCGA-46-3767-01	11	139	17
TCGA-46-3768-01	39	277	36
TCGA-46-3769-01	110	976	60
TCGA-46-6025-01	31	158	44
TCGA-46-6026-01	41	162	61
TCGA-51-4079-01	56	396	58
TCGA-51-4080-01	14	276	62
TCGA-51-4081-01	22	182	44
TCGA-51-6867-01	65	633	84
TCGA-52-7622-01	10	263	65
TCGA-52-7809-01	48	198	62
TCGA-52-7810-01	81	438	16
TCGA-52-7811-01	17	138	32
TCGA-52-7812-01	39	296	36
TCGA-56-1622-01	19	205	63
TCGA-56-5897-01	17	97	12
TCGA-56-5898-01	21	136	25
TCGA-56-6545-01	40	288	38
TCGA-56-6546-01	32	323	61
TCGA-56-7221-01	50	279	37
TCGA-56-7222-01	39	378	72
TCGA-56-7223-01	59	239	75
TCGA-56-7579-01	42	234	41
TCGA-56-7580-01	7	124	40
TCGA-56-7582-01	23	118	63
TCGA-56-7730-01	33	324	105
TCGA-56-7731-01	18	368	57
TCGA-56-7822-01	66	357	44
TCGA-56-7823-01	29	269	56
TCGA-56-8082-01	34	160	87
TCGA-56-8083-01	9	144	46
TCGA-56-8201-01	15	148	36
TCGA-56-8304-01	33	237	34
TCGA-56-8305-01	39	388	63
TCGA-56-8307-01	19	430	76
TCGA-56-8308-01	39	314	82
TCGA-56-8309-01	12	118	31
TCGA-56-8503-01	38	168	3
TCGA-56-8504-01	19	222	50
TCGA-56-8622-01	32	199	61
TCGA-56-8624-01	17	111	30
TCGA-56-8625-01	104	428	74
TCGA-56-8626-01	34	228	60
TCGA-56-8628-01	19	437	60
TCGA-56-8629-01	17	212	49
TCGA-56-A49D-01	44	260	72
TCGA-56-A4BW-01	28	234	28
TCGA-56-A4BY-01	14	135	39
TCGA-56-A4ZJ-01	14	111	19
TCGA-56-A4ZK-01	25	225	46
TCGA-56-A5DS-01	50	171	42
TCGA-56-A62T-01	40	498	92
TCGA-58-8386-01	28	221	65
TCGA-58-8387-01	37	154	43
TCGA-58-8388-01	18	169	39
TCGA-58-8391-01	35	307	87
TCGA-58-8393-01	104	237	0
TCGA-58-A46J-01	16	163	38
TCGA-58-A46K-01	38	137	20
TCGA-58-A46L-01	18	217	45
TCGA-58-A46M-01	76	349	107
TCGA-58-A46N-01	28	180	56
TCGA-60-2695-01	23	192	57
TCGA-60-2697-01	0	11	3
TCGA-60-2698-01	261	1134	0
TCGA-60-2703-01	30	284	52
TCGA-60-2704-01	34	148	70
TCGA-60-2707-01	21	98	22
TCGA-60-2708-01	25	163	70
TCGA-60-2709-01	19	161	31
TCGA-60-2710-01	28	151	75
TCGA-60-2711-01	15	109	33
TCGA-60-2712-01	13	70	29
TCGA-60-2713-01	51	228	45
TCGA-60-2714-01	39	900	161
TCGA-60-2715-01	22	72	66
TCGA-60-2716-01	3	0	19
TCGA-60-2719-01	21	165	94
TCGA-60-2720-01	49	462	13
TCGA-60-2721-01	54	195	21
TCGA-60-2722-01	55	282	55
TCGA-60-2723-01	23	275	56
TCGA-60-2724-01	29	367	49
TCGA-60-2725-01	2	159	28
TCGA-60-2726-01	45	311	72
TCGA-63-5128-01	35	285	55
TCGA-63-5131-01	46	287	61
TCGA-63-6202-01	18	325	73
TCGA-63-7020-01	11	175	41
TCGA-63-7021-01	31	229	48
TCGA-63-7022-01	28	165	46
TCGA-63-7023-01	10	133	40
TCGA-63-A5M9-01	23	60	52
TCGA-63-A5MB-01	45	281	89
TCGA-63-A5MG-01	5	92	43
TCGA-63-A5MH-01	48	212	23
TCGA-63-A5MI-01	36	178	53
TCGA-63-A5MJ-01	20	139	84
TCGA-63-A5ML-01	37	200	69
TCGA-63-A5MM-01	0	0	1410
TCGA-63-A5MN-01	8	20	20
TCGA-63-A5MP-01	27	118	89
TCGA-63-A5MR-01	51	148	26
TCGA-63-A5MS-01	52	389	47
TCGA-63-A5MT-01	32	220	46
TCGA-63-A5MU-01	46	175	52
TCGA-63-A5MV-01	22	102	29
TCGA-63-A5MW-01	60	412	114
TCGA-63-A5MY-01	15	158	44
TCGA-66-2727-01	21	185	45
TCGA-66-2734-01	13	198	38
TCGA-66-2742-01	2	193	85
TCGA-66-2744-01	23	192	35
TCGA-66-2754-01	58	215	73
TCGA-66-2755-01	11	238	40
TCGA-66-2756-01	16	528	89
TCGA-66-2757-01	17	264	37
TCGA-66-2758-01	44	342	40
TCGA-66-2759-01	63	374	110
TCGA-66-2763-01	35	389	70
TCGA-66-2765-01	16	63	33
TCGA-66-2766-01	80	374	53
TCGA-66-2767-01	39	285	90
TCGA-66-2769-01	21	343	87
TCGA-66-2770-01	36	210	72
TCGA-66-2771-01	46	248	33
TCGA-66-2773-01	198	539	21
TCGA-66-2777-01	43	116	53
TCGA-66-2778-01	39	119	27
TCGA-66-2780-01	20	128	31
TCGA-66-2781-01	20	126	21
TCGA-66-2782-01	60	367	39
TCGA-66-2783-01	50	209	49
TCGA-66-2785-01	173	1294	0
TCGA-66-2786-01	36	198	49
TCGA-66-2787-01	32	492	48
TCGA-66-2788-01	30	200	26
TCGA-66-2789-01	34	339	63
TCGA-66-2791-01	55	266	61
TCGA-66-2792-01	24	91	62
TCGA-66-2793-01	24	277	83
TCGA-66-2794-01	29	130	44
TCGA-66-2795-01	35	249	79
TCGA-66-2800-01	28	165	65
TCGA-68-7755-01	35	221	82
TCGA-68-7756-01	5	80	33
TCGA-68-7757-01	1	309	68
TCGA-68-8250-01	22	290	64
TCGA-68-8251-01	65	199	127
TCGA-68-A59J-01	53	379	36
TCGA-6A-AB49-01	19	416	57
TCGA-70-6722-01	30	306	27
TCGA-70-6723-01	19	73	48
TCGA-77-6842-01	26	360	74
TCGA-77-6843-01	24	145	55
TCGA-77-6844-01	36	168	42
TCGA-77-6845-01	32	222	38
TCGA-77-7139-01	35	151	50
TCGA-77-7140-01	30	160	39
TCGA-77-7141-01	94	732	46
TCGA-77-7142-01	40	196	95
TCGA-77-7335-01	37	202	53
TCGA-77-7337-01	52	307	66
TCGA-77-7338-01	16	117	38
TCGA-77-7463-01	29	397	62
TCGA-77-7465-01	42	350	90
TCGA-77-8007-01	11	70	38
TCGA-77-8008-01	18	157	45
TCGA-77-8009-01	48	113	51
TCGA-77-8128-01	25	269	84
TCGA-77-8130-01	20	135	71
TCGA-77-8131-01	7	62	18
TCGA-77-8133-01	46	341	84
TCGA-77-8136-01	77	482	4
TCGA-77-8138-01	14	80	32
TCGA-77-8139-01	21	178	64
TCGA-77-8140-01	48	371	38
